Time(s),Range(km),Range_Rate(km/s),Station_ID
30360.0,3620.05989360442572,-0.13121613355779,3
30370.0,3619.04554758662289,-0.07234119504739,3
30380.0,3618.61433349438266,-0.01343508648421,3
30390.0,3618.77271116389011,0.04547963730589,3
30400.0,3619.52151652024168,0.10436297146371,3
30410.0,3620.85905385515798,0.16319437706447,3
30420.0,3622.78455660334157,0.22193258694863,3
30430.0,3625.30003694824427,0.28055673310708,3
30440.0,3628.39642124720194,0.33903351789665,3
30450.0,3632.07869026033586,0.39732821040882,3
30460.0,3636.34110359795477,0.45541751494468,3
30470.0,3641.18470711661803,0.51326806273726,3
30480.0,3646.60759028067969,0.57085848560832,3
30490.0,3652.60246668453556,0.62815521165152,3
30500.0,3659.16905362804800,0.68513170864046,3
30510.0,3666.30179343662303,0.74176535875125,3
30520.0,3674.00491842079691,0.79802948644577,3
30530.0,3682.26349998446540,0.85389550660896,3
30540.0,3691.08121122907050,0.90934702106271,3
30550.0,3700.44870702886465,0.96435328117104,3
30560.0,3710.36348007499282,1.01889935431729,3
30570.0,3720.82337367007131,1.07295760029706,3
30580.0,3731.82412502946954,1.12651306365706,3
30590.0,3743.35394140517064,1.17954432945757,3
30600.0,3755.41284914860807,1.23203312946999,3
30610.0,3767.99160784883634,1.28396858416594,3
30620.0,3781.09002051467269,1.33532645020361,3
30630.0,3794.69793880664429,1.38609604436519,3
30640.0,3808.80953457501391,1.43626483016158,3
30650.0,3823.42089380161815,1.48581695835151,3
30660.0,3838.52355823754988,1.53474447745574,3
30670.0,3854.11347067789166,1.58303126062821,3
30680.0,3870.18179996600747,1.63067282864904,3
30690.0,3886.72464064308360,1.67765851047802,3
30700.0,3903.73107395118404,1.72398282999635,3
30710.0,3921.20219728157690,1.76963469800573,3
30720.0,3939.12329363631306,1.81461539783540,3
30730.0,3957.49032068264614,1.85891064039757,3
30740.0,3976.30083396796726,1.90252349141943,3
30750.0,3995.53946896733078,1.94544833863671,3
30760.0,4015.20634412140271,1.98768446032088,3
30770.0,4035.28938975197070,2.02922706528369,3
30780.0,4055.78992061549161,2.07008003727235,3
30790.0,4076.69030367874211,2.11023802023518,3
30800.0,4097.99183971742968,2.14970829653419,3
30810.0,4119.68359000403052,2.18848243537986,3
30820.0,4141.76107345417586,2.22657089825801,3
30830.0,4164.21164411385053,2.26397505720621,3
30840.0,4187.03484307724011,2.30069670789331,3
30850.0,4210.22282559668110,2.33673702247218,3
30860.0,4233.76843724410901,2.37210104564187,3
30870.0,4257.66459751452749,2.40679573337270,3
30880.0,4281.90365797993945,2.44082302318381,3
30890.0,4306.47715780947692,2.47419295466296,3
30900.0,4331.38354037224872,2.50690845915863,3
30910.0,4356.61290669518621,2.53897321258446,3
30920.0,4382.16247461726198,2.57039354265281,3
30930.0,4408.01940792899131,2.60117958800229,3
30940.0,4434.18299439666043,2.63133611295121,3
30950.0,4460.64407102082350,2.66087272184258,3
30960.0,4487.39903448840778,2.68979239875989,3
30970.0,4514.43815397373146,2.71810509268544,3
30980.0,4541.75923126509406,2.74582003707477,3
30990.0,4569.35193592968335,2.77294405142248,3
31000.0,4597.21401944590252,2.79948311357455,3
31010.0,4625.33953250594823,2.82544475871195,3
31020.0,4653.72225455625812,2.85084217524021,3
31030.0,4682.35311704164997,2.87568032998797,3
31040.0,4711.23186752008860,2.89996671867705,3
31050.0,4740.35296517509141,2.92370729367647,3
31060.0,4769.70548773834525,2.94691558842928,3
31070.0,4799.28953207137147,2.96959797735810,3
31080.0,4829.09715364010208,2.99176184915486,3
31090.0,4859.12165242497122,3.01341600163586,3
31100.0,4889.36365511610893,3.03457037160739,3
31110.0,4919.81389970523651,3.05523237825513,3
31120.0,4950.46717404057836,3.07541039049387,3
31130.0,4981.31748998089006,3.09510873047032,3
31140.0,5012.36816911810365,3.11434053495461,3
31150.0,5043.60476026636024,3.13310910515005,3
31160.0,5075.02745332951054,3.15142781532136,3
31170.0,5106.62953109823775,3.16930183631720,3
31180.0,5138.41199942792537,3.18673873137912,3
31190.0,5170.36424058459761,3.20374533031332,3
31200.0,5202.48506497850576,3.22033305508168,3
31210.0,5234.77111123197301,3.23650743852063,3
31220.0,5267.21472572879975,3.25227246998341,3
31230.0,5299.81618377520135,3.26763962682770,3
31240.0,5332.56611627006805,3.28261455565682,3
31250.0,5365.46534463202170,3.29720711041466,3
31260.0,5398.50847948243882,3.31141964857490,3
31270.0,5431.69045577508587,3.32526074384317,3
31280.0,5465.01333395942311,3.33874129062469,3
31290.0,5498.46639543383208,3.35186270131931,3
31300.0,5532.04785320788051,3.36463329335038,3
31310.0,5565.75606924641215,3.37705990386803,3
31320.0,5599.58885074158025,3.38914813054764,3
31330.0,5633.53796154741303,3.40090426178228,3
31340.0,5667.60795322566719,3.41233835942920,3
31350.0,5701.78387604075579,3.42345057922251,3
31360.0,5736.07306420828445,3.43424956189545,3
31370.0,5770.46949607731221,3.44474276282826,3
31380.0,5804.96815912401780,3.45493142791421,3
31390.0,5839.56586396764760,3.46482465686310,3
31400.0,5874.26535913344196,3.47442668239712,3
31410.0,5909.05256221863237,3.48374496197502,3
31420.0,5943.93524453136888,3.49278123703157,3
31430.0,5978.90939945835271,3.50154395227600,3
31440.0,6013.96950753043711,3.51003605592636,3
31450.0,6049.10738532496089,3.51825960839955,3
31460.0,6084.33221649970073,3.52622681983712,3
31470.0,6119.63153040797170,3.53393759564628,3
31480.0,6155.00895324742123,3.54139628353683,3
31490.0,6190.45820750174880,3.54860842288322,3
31500.0,6225.98107658244680,3.55557828875431,3
31510.0,6261.56866539243947,3.56231263242764,3
31520.0,6297.22793693726089,3.56881496111562,3
31530.0,6332.94606551999732,3.57508811467309,3
31540.0,6368.72651658519771,3.58113103244385,3
31550.0,6404.56826693221501,3.58695842838879,3
31560.0,6440.46531281258922,3.59256477064559,3
31570.0,6476.41906154691969,3.59795805991109,3
31580.0,6512.42338243535232,3.60314194978460,3
31590.0,6548.48238174842299,3.60812223488142,3
31600.0,6584.58594723617534,3.61289779480615,3
31610.0,6620.73895099640777,3.61747559295329,3
31620.0,6656.93671497322248,3.62185741348967,3
31820.0,6654.91671311026130,-2.70310410467102,2
31830.0,6627.96142785021584,-2.68775380126585,2
31840.0,6601.16483858154515,-2.67212730602094,2
31850.0,6574.52186744769187,-2.65622440690973,2
31860.0,6548.03970088303140,-2.64004240863312,2
31870.0,6521.72068389907690,-2.62357505211412,2
31880.0,6495.56821625059547,-2.60682981362856,2
31890.0,6469.58683634352292,-2.58979651749916,2
31900.0,6443.77344018928125,-2.57247193475190,2
31910.0,6418.13793023103790,-2.55486044664903,2
31920.0,6392.67944107594303,-2.53695638694495,2
31930.0,6367.40096189535507,-2.51875840325284,2
31940.0,6342.30353887273941,-2.50025966328950,2
31950.0,6317.39551217891130,-2.48146326872236,2
31960.0,6292.67608348080375,-2.46236804944792,2
31970.0,6268.14883594737239,-2.44296589275753,2
31980.0,6243.81845475023511,-2.42326315138545,2
31990.0,6219.68315353092021,-2.40325089856557,2
32000.0,6195.75349091262615,-2.38293102180584,2
32010.0,6172.02806370133385,-2.36230261976713,2
32020.0,6148.50908618867288,-2.34136283855006,2
32030.0,6125.19888951652229,-2.32010827652285,2
32040.0,6102.10665053142020,-2.29853938780612,2
32050.0,6079.23122126490671,-2.27665696476185,2
32060.0,6056.57380229812679,-2.25445198120513,2
32070.0,6034.14270214761018,-2.23193322760351,2
32080.0,6011.93906533294194,-2.20909284516785,2
32090.0,5989.96361262549908,-2.18593257409694,2
32100.0,5968.21988934921592,-2.16244701206524,2
32110.0,5946.71292556555909,-2.13864283324057,2
32120.0,5925.44712095582963,-2.11451720263700,2
32130.0,5904.42681965126303,-2.09006560722998,2
32140.0,5883.64731652779665,-2.06529274457047,2
32150.0,5863.11882099308968,-2.04019086448410,2
32160.0,5842.84615918895815,-2.01476998825062,2
32170.0,5822.82582614576313,-1.98902224901715,2
32180.0,5803.06537466659120,-1.96295224370434,2
32190.0,5783.56895230445662,-1.93655531168826,2
32200.0,5764.33684609365355,-1.90983913265592,2
32210.0,5745.37194781427843,-1.88279727087436,2
32220.0,5726.68150866428459,-1.85543479997047,2
32230.0,5708.26401053055088,-1.82775103956742,2
32240.0,5690.12737011255558,-1.79974703476667,2
32250.0,5672.27149204060242,-1.77142619845284,2
32260.0,5654.69993435082597,-1.74278645174726,2
32270.0,5637.41584554652036,-1.71383062207803,2
32280.0,5620.42578904652692,-1.68456329538578,2
32290.0,5603.72712484506064,-1.65498457722908,2
32300.0,5587.32754647174988,-1.62509325685613,2
32310.0,5571.22668105696448,-1.59489844518094,2
32320.0,5555.42908771588100,-1.56439869215041,2
32330.0,5539.93840143700254,-1.53359849469533,2
32340.0,5524.75706567183806,-1.50249689384163,2
32350.0,5509.88800938832992,-1.47110112253779,2
32360.0,5495.33844422097536,-1.43941595174749,2
32370.0,5481.10253091879167,-1.40744270146384,2
32380.0,5467.18795646247509,-1.37518401083378,2
32390.0,5453.59758535731817,-1.34264540247736,2
32400.0,5440.33643739860236,-1.30983164220133,2
32410.0,5427.40253335733814,-1.27674767968687,2
32420.0,5414.80372883207565,-1.24339797569629,2
32430.0,5402.53730047461249,-1.20978672460048,2
32440.0,5390.60618191811136,-1.17591861417444,2
32450.0,5379.01992228266863,-1.14180110125915,2
32460.0,5367.77172021043862,-1.10743872804507,2
32470.0,5356.87065126397374,-1.07283747053729,2
32480.0,5346.31650003831874,-1.03800309323119,2
32490.0,5336.11024015402199,-1.00294181185530,2
32500.0,5326.25762736599609,-0.96766121257737,2
32510.0,5316.75700600931486,-0.93217015400888,2
32520.0,5307.61656961606332,-0.89647074626711,2
32530.0,5298.83172451926475,-0.86057202039393,2
32540.0,5290.40524913099853,-0.82448252881027,2
32550.0,5282.33997716463182,-0.78820774889184,2
32560.0,5274.64080141811701,-0.75175634712105,2
32570.0,5267.30471552560721,-0.71513955371691,2
32580.0,5260.33858776447869,-0.67836128536963,2
32590.0,5253.73935418677866,-0.64142721628284,2
32600.0,5247.51221988737507,-0.60435380659396,2
32610.0,5241.65321301821859,-0.56714354680463,2
32620.0,5236.17006021115412,-0.52980578595362,2
32630.0,5231.05804877019364,-0.49234914056122,2
32640.0,5226.32338821636404,-0.45478593719561,2
32650.0,5221.96305384032985,-0.41712295460169,2
32660.0,5217.97892434413825,-0.37936977646850,2
32670.0,5214.37583980292675,-0.34153637654713,2
32680.0,5211.14874804797819,-0.30362900317740,2
32690.0,5208.30298244665209,-0.26565980956748,2
32700.0,5205.83690033312268,-0.22763728502467,2
32710.0,5203.75100528844814,-0.18957522924232,2
32720.0,5202.04529172804087,-0.15147526989234,2
32730.0,5200.72011564147670,-0.11335417891492,2
32740.0,5199.77633055570914,-0.07521580142337,2
32750.0,5199.21602606927445,-0.03707730682381,2
32760.0,5199.03592837265296,0.00105929363182,2
32770.0,5199.23834562875800,0.03917719173408,2
32780.0,5199.81900426927496,0.07727265967174,2
32790.0,5200.78099523071705,0.11533358677988,2
32800.0,5202.12610910023704,0.15334877617977,2
32810.0,5203.84868181015099,0.19131046885524,2
32820.0,5205.95235990449601,0.22920967691424,2
32830.0,5208.43460081100329,0.26703536462532,2
32840.0,5211.29247831900193,0.30477595013405,2
32850.0,5214.52877744361285,0.34242592957674,2
32860.0,5218.14298879943726,0.37997518377544,2
32870.0,5222.12655083752270,0.41741637279835,2
32880.0,5226.48927680651559,0.45473593016286,2
32890.0,5231.22216557613319,0.49192687316651,2
32900.0,5236.32847066750401,0.52898201420200,2
32910.0,5241.80132698055695,0.56588921410491,2
32920.0,5247.64440738466601,0.60264189018586,2
32930.0,5253.85346524110446,0.63923472374280,2
32940.0,5260.42929234973599,0.67565671409751,2
32950.0,5267.36628271850168,0.71189626811660,2
32960.0,5274.66523143303584,0.74795165215213,2
32970.0,5282.32213470993520,0.78381261889611,2
32980.0,5290.34197395434239,0.81947030897154,2
32990.0,5298.71312758004115,0.85492149132047,2
33000.0,5307.43959881184946,0.89015420103914,2
33010.0,5316.51477218751097,0.92516335053359,2
33020.0,5325.93968454265087,0.95994374868708,2
33030.0,5335.71510390244930,0.99449047811600,2
33040.0,5345.83013068864784,1.02879074055090,2
33050.0,5356.29031774067425,1.06284469120995,2
33060.0,5367.08585269476862,1.09664308740522,2
33070.0,5378.22161423378293,1.13018432239777,2
33080.0,5389.68907189849233,1.16345530501213,2
33090.0,5401.48891204314168,1.19646083812374,2
33100.0,5413.61771328576651,1.22918837464283,2
33110.0,5426.07194446005633,1.26163570785206,2
33120.0,5438.84841847472580,1.29379974058876,2
33130.0,5451.94647587816053,1.32567359267710,2
33140.0,5465.36281416653219,1.35725790526175,2
33150.0,5479.09082847899572,1.38854199902141,2
33160.0,5493.13252045496756,1.41952721940334,2
33170.0,5507.48095806728270,1.45020594604208,2
33180.0,5522.13574410243837,1.48058116407541,2
33190.0,5537.08899494632715,1.51064660263550,2
33200.0,5552.34686498554856,1.54039633487793,2
33210.0,5567.89957710837825,1.56983591547734,2
33220.0,5583.74164618156738,1.59895672319435,2
33230.0,5599.87503992719212,1.62775462685946,2
33240.0,5616.29611321778521,1.65623432241097,2
33250.0,5633.00121290189963,1.68439090803178,2
33260.0,5649.98482778426296,1.71222292434013,2
33270.0,5667.24304951098566,1.73972548562438,2
33280.0,5684.77554784263430,1.76690492362234,2
33290.0,5702.58024450519861,1.79375640620175,2
