t,rho,rhodot,elev_deg,station_id,sc_lat_deg,sc_lon_deg,sc_alt_m
8.97000000000000000e+04,4.23546867595170261e+03,-2.24857017993522756e+00,4.96621090728355625e+01,2,2.84850293406793931e+01,3.42901650159837516e+02,3.61200266545016166e+03
8.97100000000000000e+04,4.21317030051410075e+03,-2.21123510642240806e+00,5.03343281757632752e+01,2,2.86622411586286496e+01,3.43220002299783573e+02,3.61200726536770344e+03
8.97200000000000000e+04,4.19124785856053131e+03,-2.17323357511192050e+00,5.10100800501943183e+01,2,2.88384962293908345e+01,3.43539570210970453e+02,3.61201215110383237e+03
8.97300000000000000e+04,4.16970837402784673e+03,-2.13456123365061634e+00,5.16892044611601449e+01,2,2.90137842928688983e+01,3.43860360226140983e+02,3.61201732314872788e+03
8.97400000000000000e+04,4.14855687143239538e+03,-2.09521600300260324e+00,5.23715241818260466e+01,2,2.91880950400587729e+01,3.44182378525479578e+02,3.61202278197998930e+03
8.97500000000000000e+04,4.12780628041774798e+03,-2.05519996374814218e+00,5.30568436068364733e+01,2,2.93614181138191448e+01,3.44505631131988025e+02,3.61202852806251576e+03
8.97600000000000000e+04,4.10745649309262171e+03,-2.01451236576341897e+00,5.37449472318359298e+01,2,2.95337431096864087e+01,3.44830123906795961e+02,3.61203456184835522e+03
8.97700000000000000e+04,4.08751707791980562e+03,-1.97315231675761793e+00,5.44355979830354144e+01,2,2.97050595767353336e+01,3.45155862544408592e+02,3.61204088377659536e+03
8.97800000000000000e+04,4.06799586307591107e+03,-1.93112411470203749e+00,5.51285353785748811e+01,2,2.98753570184867243e+01,3.45482852567892508e+02,3.61204749427323623e+03
8.97900000000000000e+04,4.04889676650420643e+03,-1.88842401135957716e+00,5.58234735010667649e+01,2,3.00446248938626859e+01,3.45811099324002043e+02,3.61205439375104470e+03
8.98000000000000000e+04,4.03022828897696400e+03,-1.84506022826460803e+00,5.65200987580902563e+01,2,3.02128526181903183e+01,3.46140607978247942e+02,3.61206158260945449e+03
8.98100000000000000e+04,4.01199958787783316e+03,-1.80103434771809989e+00,5.72180674045378694e+01,2,3.03800295642550680e+01,3.46471383509910140e+02,3.61206906123442786e+03
8.98200000000000000e+04,3.99421221288812740e+03,-1.75634839966890488e+00,5.79170027976108699e+01,2,3.05461450634040510e+01,3.46803430706997460e+02,3.61207682999832832e+03
8.98300000000000000e+04,3.97687446705817229e+03,-1.71101058215593316e+00,5.86164923519641405e+01,2,3.07111884067007281e+01,3.47136754161156261e+02,3.61208488925981692e+03
8.98400000000000000e+04,3.95999322121445175e+03,-1.66502772782913877e+00,5.93160841590765173e+01,2,3.08751488461312142e+01,3.47471358262530714e+02,3.61209323936370492e+03
8.98500000000000000e+04,3.94357400603886754e+03,-1.61840320326022313e+00,6.00152832315011793e+01,2,3.10380155958634774e+01,3.47807247194577599e+02,3.61210188064085196e+03
8.98600000000000000e+04,3.92762872665329087e+03,-1.57114566490247420e+00,6.07135473294155261e+01,2,3.11997778335598994e+01,3.48144424928837850e+02,3.61211081340803867e+03
8.98700000000000000e+04,3.91215506303727261e+03,-1.52326479874972409e+00,6.14102823241337887e+01,2,3.13604247017440940e+01,3.48482895219669615e+02,3.61212003796784848e+03
8.98800000000000000e+04,3.89716510561671976e+03,-1.47477020506382073e+00,6.21048370513825532e+01,2,3.15199453092226385e+01,3.48822661598943398e+02,3.61212955460854937e+03
8.98900000000000000e+04,3.88266070179892176e+03,-1.42567187131744055e+00,6.27964976067799157e+01,2,3.16783287325624485e+01,3.49163727370705601e+02,3.61213936360398293e+03
8.99000000000000000e+04,3.86865329522631009e+03,-1.37598093006200428e+00,6.34844810379449882e+01,2,3.18355640176245380e+01,3.49506095605811481e+02,3.61214946521343336e+03
8.99100000000000000e+04,3.85514170612207454e+03,-1.32571256673177307e+00,6.41679283931659796e+01,2,3.19916401811546258e+01,3.49849769136533382e+02,3.61215985968152563e+03
8.99200000000000000e+04,3.84214101015253846e+03,-1.27487651540022262e+00,6.48458970971717719e+01,2,3.21465462124314172e+01,3.50194750551146626e+02,3.61217054723811816e+03
8.99300000000000000e+04,3.82964846919685579e+03,-1.22348979986166650e+00,6.55173526423953518e+01,2,3.23002710749729403e+01,3.50541042188498295e+02,3.61218152809816274e+03
8.99400000000000000e+04,3.81767247379206401e+03,-1.17156810186525884e+00,6.61811596119824088e+01,2,3.24528037083016656e+01,3.50888646132562485e+02,3.61219280246162634e+03
8.99500000000000000e+04,3.80621850220467604e+03,-1.11912437581193935e+00,6.68360720922206468e+01,2,3.26041330297687111e+01,3.51237564206986747e+02,3.61220437051334920e+03
8.99600000000000000e+04,3.79529263983257670e+03,-1.06617858243028074e+00,6.74807235914595367e+01,2,3.27542479364377002e+01,3.51587797969634664e+02,3.61221623242296482e+03
8.99700000000000000e+04,3.78489736203064876e+03,-1.01275153633235981e+00,6.81136166651805439e+01,2,3.29031373070286861e+01,3.51939348707129170e+02,3.61222838834476715e+03
8.99800000000000000e+04,3.77503771820870634e+03,-9.58857527207886418e-01,6.87331125585418476e+01,2,3.30507900039225220e+01,3.52292217429401489e+02,3.61224083841762331e+03
8.99900000000000000e+04,3.76571982197791704e+03,-9.04520614975722559e-01,6.93374213244399158e+01,2,3.31971948752257973e+01,3.52646404864251167e+02,3.61225358276484803e+03
9.00000000000000000e+04,3.75694860592199666e+03,-8.49761187779556337e-01,6.99245930619525353e+01,2,3.33423407568969239e+01,3.53001911451923036e+02,3.61226662149411823e+03
9.00100000000000000e+04,3.74872609650073400e+03,-7.94599596444584000e-01,7.04925111492538150e+01,2,3.34862164749333147e+01,3.53358737339705613e+02,3.61227995469736197e+03
9.00200000000000000e+04,3.74105960189036432e+03,-7.39059766868475410e-01,7.10388886134114728e+01,2,3.36288108476199668e+01,3.53716882376558090e+02,3.61229358245064577e+03
9.00300000000000000e+04,3.73394712998971909e+03,-6.83166688989157112e-01,7.15612690738692265e+01,2,3.37701126878393154e+01,3.54076346107769893e+02,3.61230750481409632e+03
9.00400000000000000e+04,3.72739544227009992e+03,-6.26944496225370074e-01,7.20570339889217024e+01,2,3.39101108054427698e+01,3.54437127769662197e+02,3.61232172183177681e+03
9.00500000000000000e+04,3.72140882131668104e+03,-5.70413499394421875e-01,7.25234181764523669e+01,2,3.40487940096835331e+01,3.54799226284334111e+02,3.61233623353161056e+03
9.00600000000000000e+04,3.71598914950108747e+03,-5.13605271593087664e-01,7.29575356978329381e+01,2,3.41861511117106431e+01,3.55162640254462076e+02,3.61235103992527002e+03
9.00700000000000000e+04,3.71113730417498527e+03,-4.56541446065320933e-01,7.33564180880741219e+01,2,3.43221709271243753e+01,3.55527367958158948e+02,3.61236614100808947e+03
9.00800000000000000e+04,3.70685736180965705e+03,-3.99258409365656985e-01,7.37170664705407290e+01,2,3.44568422785923829e+01,3.55893407343899241e+02,3.61238153675895956e+03
9.00900000000000000e+04,3.70315396249286823e+03,-3.41773875294369256e-01,7.40365182016974472e+01,2,3.45901539985263966e+01,3.56260756025517423e+02,3.61239722714025629e+03
9.01000000000000000e+04,3.70002447102854967e+03,-2.84118434923076868e-01,7.43119272875670589e+01,2,3.47220949318192211e+01,3.56629411277286806e+02,3.61241321209771741e+03
9.01100000000000000e+04,3.69747308936802983e+03,-2.26322583932706073e-01,7.45406559354402845e+01,2,3.48526539386412963e+01,3.56999370029085696e+02,3.61242949156039504e+03
9.01200000000000000e+04,3.69549619105000738e+03,-1.68411273444370763e-01,7.47203724395342306e+01,2,3.49818198972964680e+01,3.57370628861658986e+02,3.61244606544052294e+03
9.01300000000000000e+04,3.69410301711531110e+03,-1.10417935817125848e-01,7.48491485095342455e+01,2,3.51095817071362504e+01,3.57743184001981660e+02,3.61246293363347104e+03
9.01400000000000000e+04,3.69328835796437397e+03,-5.23689911285254786e-02,7.49255476344211360e+01,2,3.52359282915318133e+01,3.58117031318733268e+02,3.61248009601762351e+03
9.01500000000000000e+04,3.69305543701571196e+03,5.70543303245615342e-03,7.49486956484885667e+01,2,3.53608486009029264e+01,3.58492166317889428e+02,3.61249755245432607e+03
9.01600000000000000e+04,3.69340400352627421e+03,6.37765637014253012e-02,7.49183256917756921e+01,2,3.54843316158030149e+01,3.58868584138439815e+02,3.61251530278778046e+03
9.01700000000000000e+04,3.69433258448011293e+03,1.21814848022990085e-01,7.48347922606867257e+01,2,3.56063663500591332e+01,3.59246279548239613e+02,3.61253334684498077e+03
9.01800000000000000e+04,3.69583902050902770e+03,1.79791689261480508e-01,7.46990526396063501e+01,2,3.57269418539660180e+01,3.59625246940002398e+02,3.61255168443562070e+03
9.01900000000000000e+04,3.69792598516220642e+03,2.37673655162478514e-01,7.45126179647003397e+01,2,3.58460472175327780e+01,5.48032744336719984e-03,3.61257031535202805e+03
9.02000000000000000e+04,3.70059452063731305e+03,2.95439223445208676e-01,7.42774796518236542e+01,2,3.59636715737812054e+01,3.86973341580191477e-01,3.61258923936908650e+03
9.02100000000000000e+04,3.70383510000192246e+03,3.53053013622364076e-01,7.39960192320369714e+01,2,3.60798041020939877e+01,7.69719227199850309e-01,3.61260845624415015e+03
9.02200000000000000e+04,3.70765321082961691e+03,4.10492205215377770e-01,7.36709104508883570e+01,2,3.61944340316117987e+01,1.15371083950055708e+00,3.61262796571698527e+03
9.02300000000000000e+04,3.71204519622612725e+03,4.67723485962967145e-01,7.33050218829149003e+01,2,3.63075506446771072e+01,1.53894064091537430e+00,3.61264776750969577e+03
9.02400000000000000e+04,3.71700621881666939e+03,5.24723836534484622e-01,7.29013266839841947e+01,2,3.64191432803235955e+01,1.92540069812701353e+00,3.61266786132665038e+03
9.02500000000000000e+04,3.72253782124571853e+03,5.81460809651619726e-01,7.24628239759823316e+01,2,3.65292013378090701e+01,2.31308267928170475e+00,3.61268824685441905e+03
9.02600000000000000e+04,3.72863454769083319e+03,6.37917892950817800e-01,7.19924742153663857e+01,2,3.66377142801899609e+01,2.70197785140993529e+00,3.61270892376169832e+03
9.02700000000000000e+04,3.73529517043803435e+03,6.94059490042262639e-01,7.14931490774027765e+01,2,3.67446716379355891e+01,3.09207707806267651e+00,3.61272989169926586e+03
9.02800000000000000e+04,3.74251379698838173e+03,7.49867047826514810e-01,7.09675950557832351e+01,2,3.68500630125800726e+01,3.48337081717074604e+00,3.61275115029989865e+03
9.02900000000000000e+04,3.75029102345462252e+03,8.05315397982499070e-01,7.04184091521207449e+01,2,3.69538780804095524e+01,3.87584911913541452e+00,3.61277269917832928e+03
9.03000000000000000e+04,3.75862022802317597e+03,8.60374468327760322e-01,6.98480246392809789e+01,2,3.70561065961825946e+01,4.26950162515818565e+00,3.61279453793116409e+03
9.03100000000000000e+04,3.76749814993541668e+03,9.15031183743123311e-01,6.92587048145876878e+01,2,3.71567383968812877e+01,4.66431756581722379e+00,3.61281666613685593e+03
9.03200000000000000e+04,3.77691875869999330e+03,9.69256596890290201e-01,6.86525427993672395e+01,2,3.72557634054904909e+01,5.06028575989831619e+00,3.61283908335562228e+03
9.03300000000000000e+04,3.78688130481512144e+03,1.02303647708782730e+00,6.80314656942250906e+01,2,3.73531716348028766e+01,5.45739461348742250e+00,3.61286178912941432e+03
9.03400000000000000e+04,3.79737763482381570e+03,1.07633937339821495e+00,6.73972416946887023e+01,2,3.74489531912467584e+01,5.85563211933239014e+00,3.61288478298184600e+03
9.03500000000000000e+04,3.80840620628369197e+03,1.12916082962210829e+00,6.67514890639771608e+01,2,3.75430982787340781e+01,6.25498585648064331e+00,3.61290806441815221e+03
9.03600000000000000e+04,3.81996030341144979e+03,1.18147227133216615e+00,6.60956861231078676e+01,2,3.76355972025257586e+01,6.65544299019957197e+00,3.61293163292515419e+03
9.03700000000000000e+04,3.83203472674970180e+03,1.23326201777328603e+00,6.54311816419558028e+01,2,3.77264403731111955e+01,7.05699027218664554e+00,3.61295548797118499e+03
9.03800000000000000e+04,3.84462541932856539e+03,1.28450995455162187e+00,6.47592051959382360e+01,2,3.78156183100991186e+01,7.45961404107442938e+00,3.61297962900607308e+03
9.03900000000000000e+04,3.85772141792263028e+03,1.33520474689449742e+00,6.40808771945134481e+01,2,3.79031216461163893e+01,7.86330022323840172e+00,3.61300405546108232e+03
9.04000000000000000e+04,3.87132400716109260e+03,1.38532760930726884e+00,6.33972183949607242e+01,2,3.79889411307117797e+01,8.26803433391106957e+00,3.61302876674888284e+03
9.04100000000000000e+04,3.88542590351746003e+03,1.43486760996014096e+00,6.27091587939305342e+01,2,3.80730676342611787e+01,8.67380147860937534e+00,3.61305376226350199e+03
9.04200000000000000e+04,3.90002101229068103e+03,1.48381383703951486e+00,6.20175458458596296e+01,2,3.81554921518709520e+01,9.08058635487966370e+00,3.61307904138029517e+03
9.04300000000000000e+04,3.91509861237484984e+03,1.53215373067106975e+00,6.13231519966377547e+01,2,3.82362058072760220e+01,9.48837325436509538e+00,3.61310460345591491e+03
9.04400000000000000e+04,3.93066287128434942e+03,1.57987802486032636e+00,6.06266815471858962e+01,2,3.83151998567290661e+01,9.89714606519967255e+00,3.61313044782826364e+03
9.04500000000000000e+04,3.94669843185126774e+03,1.62697361407066232e+00,5.99287768782937462e+01,2,3.83924656928772592e+01,1.03068882747329020e+01,3.61315657381647907e+03
9.04600000000000000e+04,3.96319779066078172e+03,1.67343767936567289e+00,5.92300240778508638e+01,2,3.84679948486229293e+01,1.07175829725882892e+01,3.61318298072089965e+03
9.04700000000000000e+04,3.98016329621312070e+03,1.71925826189805031e+00,5.85309580165303913e+01,2,3.85417790009644534e+01,1.11292128540588529e+01,3.61320966782303185e+03
9.04800000000000000e+04,3.99758262136504436e+03,1.76442846154328725e+00,5.78320669195804911e+01,2,3.86138099748134209e+01,1.15417602238422035e+01,3.61323663438552830e+03
9.04900000000000000e+04,4.01545108800807702e+03,1.80894704788787197e+00,5.71337964817615500e+01,2,3.86840797467847395e+01,1.19552070001171593e+01,3.61326387965218237e+03
9.05000000000000000e+04,4.03375805214429101e+03,1.85280290184001251e+00,5.64365535704460441e+01,2,3.87525804489552002e+01,1.23695347189633420e+01,3.61329140284787354e+03
9.05100000000000000e+04,4.05250502376283566e+03,1.89599907431317227e+00,5.57407095590522204e+01,2,3.88193043725872542e+01,1.27847245391252820e+01,3.61331920317858021e+03
9.05200000000000000e+04,4.07167663699108107e+03,1.93852601302399030e+00,5.50466033297043680e+01,2,3.88842439718137030e+01,1.32007572471209667e+01,3.61334727983134326e+03
9.05300000000000000e+04,4.09127095538882440e+03,1.98038526146812521e+00,5.43545439805785620e+01,2,3.89473918672795349e+01,1.36176132626953663e+01,3.61337563197426061e+03
9.05400000000000000e+04,4.11128084957545525e+03,2.02157226268672785e+00,5.36648132699807405e+01,2,3.90087408497369807e+01,1.40352726446182068e+01,3.61340425875647816e+03
9.05500000000000000e+04,4.13170210055853113e+03,2.06208608967648654e+00,5.29776678259287337e+01,2,3.90682838835898991e+01,1.44537150968243626e+01,3.61343315930816243e+03
9.05600000000000000e+04,4.15252040176143237e+03,2.10193080253878595e+00,5.22933411469328178e+01,2,3.91260141103834513e+01,1.48729199748968171e+01,3.61346233274051156e+03
9.05700000000000000e+04,4.17373653192160782e+03,2.14110057508958151e+00,5.16120454168408145e+01,2,3.91819248522353121e+01,1.52928662928878119e+01,3.61349177814573522e+03
9.05800000000000000e+04,4.19534279720182258e+03,2.17960473041467129e+00,5.09339731540258072e+01,2,3.92360096152042601e+01,1.57135327304770076e+01,3.61352149459706197e+03
9.05900000000000000e+04,4.21732716080193040e+03,2.21743329908411146e+00,5.02592987128681230e+01,2,3.92882620925926531e+01,1.61348976404626434e+01,3.61355148114872100e+03
9.06000000000000000e+04,4.23968688774764723e+03,2.25459705956580425e+00,4.95881796533942989e+01,2,3.93386761681785373e+01,1.65569390565817791e+01,3.61358173683595851e+03
9.06100000000000000e+04,4.26241831235832797e+03,2.29109607721531372e+00,4.89207579930769043e+01,2,3.93872459193738536e+01,1.69796347016550762e+01,3.61361226067502866e+03
9.06200000000000000e+04,4.28550715234479139e+03,2.32693616715156359e+00,4.82571613531504866e+01,2,3.94339656203049174e+01,1.74029619960509336e+01,3.61364305166320082e+03
9.06300000000000000e+04,4.30895285570221495e+03,2.36211499458559260e+00,4.75975040103405078e+01,2,3.94788297448113923e+01,1.78268980664634356e+01,3.61367410877876318e+03
9.06400000000000000e+04,4.33274763072363476e+03,2.39663863066070038e+00,4.69418878636191863e+01,2,3.95218329693602399e+01,1.82514197549974106e+01,3.61370543098104463e+03
9.06500000000000000e+04,4.35688314410147359e+03,2.43051451598470258e+00,4.62904033244712778e+01,2,3.95629701758708521e+01,1.86765036285540127e+01,3.61373701721040015e+03
9.06600000000000000e+04,4.38135496199170211e+03,2.46374657244546746e+00,4.56431301381617871e+01,2,3.96022364544482528e+01,1.91021259885092149e+01,3.61376886638824180e+03
9.06700000000000000e+04,4.40615696135958387e+03,2.49633787559358078e+00,4.50001381426267670e+01,2,3.96396271060204768e+01,1.95282628806771861e+01,3.61380097741705322e+03
9.06800000000000000e+04,4.43128058034795868e+03,2.52829479944382252e+00,4.43614879708467811e+01,2,3.96751376448771111e+01,1.99548901055499250e+01,3.61383334918038963e+03
9.06900000000000000e+04,4.45671873221643546e+03,2.55962401785037663e+00,4.37272317018943966e+01,2,3.97087638011058957e+01,2.03819832288039002e+01,3.61386598054291790e+03
9.07000000000000000e+04,4.48247149332585741e+03,2.59033252733786945e+00,4.30974134652622780e+01,2,3.97405015229237577e+01,2.08095175920642852e+01,3.61389887035042557e+03
9.07100000000000000e+04,4.50852524702130722e+03,2.62042487115368861e+00,4.24720700025668023e+01,2,3.97703469788998589e+01,2.12374683239161861e+01,3.61393201742983911e+03
9.07200000000000000e+04,4.53487845916148763e+03,2.64990980377273999e+00,4.18512311902737295e+01,2,3.97982965600673424e+01,2.16658103511526186e+01,3.61396542058926570e+03
9.07300000000000000e+04,4.56152071592773700e+03,2.67879155788042000e+00,4.12349205267000087e+01,2,3.98243468819213007e+01,2.20945184102471437e+01,3.61399907861799875e+03
9.07400000000000000e+04,4.58845162935178087e+03,2.70707645698583299e+00,4.06231555861996441e+01,2,3.98484947863002006e+01,2.25235670590411701e+01,3.61403299028657239e+03
9.07500000000000000e+04,4.61566208915134030e+03,2.73477633999589154e+00,4.00159484431433867e+01,2,3.98707373431482353e+01,2.29529306886317706e+01,3.61406715434676153e+03
9.07600000000000000e+04,4.64314536654120002e+03,2.76189204589186144e+00,3.94133060680325826e+01,2,3.98910718521564220e+01,2.33825835354489087e+01,3.61410156953165097e+03
9.07700000000000000e+04,4.67089645115581698e+03,2.78844029481417532e+00,3.88152306978574302e+01,2,3.99094958442801016e+01,2.38124996935086486e+01,3.61413623455564266e+03
9.07800000000000000e+04,4.69891156656912972e+03,2.81441812988846207e+00,3.82217201826030433e+01,2,3.99260070831309761e+01,2.42426531268290510e+01,3.61417114811450483e+03
9.07900000000000000e+04,4.72718328436971660e+03,2.83983949274514913e+00,3.76327683096273944e+01,2,3.99406035662415775e+01,2.46730176819951730e+01,3.61420630888541928e+03
9.08000000000000000e+04,4.75570768473365479e+03,2.86471255523817048e+00,3.70483651074740479e+01,2,3.99532835262006785e+01,2.51035671008591699e+01,3.61424171552700318e+03
9.08100000000000000e+04,4.78447535121059627e+03,2.88904168673516892e+00,3.64684971305430849e+01,2,3.99640454316579508e+01,2.55342750333611761e+01,3.61427736667938007e+03
9.08200000000000000e+04,4.81348689180770907e+03,2.91283839564772684e+00,3.58931477259174656e+01,2,3.99728879881966748e+01,2.59651150504565607e+01,3.61431326096420162e+03
9.08300000000000000e+04,4.84273068156607769e+03,2.93610572172529771e+00,3.53222972835313769e+01,2,3.99798101390730238e+01,2.63960606571346723e+01,3.61434939698470953e+03
9.08400000000000000e+04,4.87220636612491489e+03,2.95885518872144182e+00,3.47559234707691829e+01,2,3.99848110658212974e+01,2.68270853055142737e+01,3.61438577332578279e+03
9.08500000000000000e+04,4.90190574056717287e+03,2.98109552778863973e+00,3.41940014524942200e+01,2,3.99878901887239024e+01,2.72581624080003415e+01,3.61442238855399410e+03
9.08600000000000000e+04,4.93182730538279520e+03,3.00283213680274530e+00,3.36365040974288192e+01,2,3.99890471671456993e+01,2.76892653504871618e+01,3.61445924121766257e+03
9.08700000000000000e+04,4.96196283268108255e+03,3.02407337927853392e+00,3.30834021717366937e+01,2,3.99882818997320513e+01,2.81203675055923128e+01,3.61449632984690652e+03
9.08800000000000000e+04,4.99230637790608762e+03,3.04482871787022003e+00,3.25346645205942906e+01,2,3.99855945244705140e+01,2.85514422459059425e+01,3.61453365295370349e+03
9.08900000000000000e+04,5.02285808467222159e+03,3.06510427977408462e+00,3.19902582384817933e+01,2,3.99809854186158873e+01,2.89824629572403154e+01,3.61457120903197210e+03
9.09000000000000000e+04,5.05360772271760925e+03,3.08491154513696753e+00,3.14501488288723934e+01,2,3.99744551984788217e+01,2.94134030518632663e+01,3.61460899655759385e+03
9.09100000000000000e+04,5.08455419212738707e+03,3.10425097786856252e+00,3.09143003539504839e+01,2,3.99660047190782493e+01,2.98442359817017753e+01,3.61464701398851867e+03
9.09200000000000000e+04,5.11568847898507647e+03,3.12313641937097541e+00,3.03826755749496762e+01,2,3.99556350736580441e+01,3.02749352514982597e+01,3.61468525976481578e+03
9.09300000000000000e+04,5.14701330908591535e+03,3.14157278292892883e+00,2.98552360836598716e+01,2,3.99433475930687933e+01,3.07054744319059125e+01,3.61472373230873927e+03
9.09400000000000000e+04,5.17852029864650740e+03,3.15957028376285498e+00,2.93319424256187204e+01,2,3.99291438450151830e+01,3.11358271725072591e+01,3.61476243002480624e+03
9.09500000000000000e+04,5.21020435333311343e+03,3.17713444782371157e+00,2.88127542154700755e+01,2,3.99130256331702711e+01,3.15659672147411250e+01,3.61480135129988048e+03
9.09600000000000000e+04,5.24206032908179259e+03,3.19427299941851350e+00,2.82976302449419528e+01,2,3.98949949961577843e+01,3.19958684047232644e+01,3.61484049450322345e+03
9.09700000000000000e+04,5.27408890238424192e+03,3.21099252272569036e+00,2.77865285838692522e+01,2,3.98750542064037674e+01,3.24255047059461532e+01,3.61487985798659793e+03
9.09800000000000000e+04,5.30627957008312660e+03,3.22730165764122034e+00,2.72794066746607022e+01,2,3.98532057688591834e+01,3.28548502118435195e+01,3.61491944008433347e+03
9.09900000000000000e+04,5.33863381328075411e+03,3.24320789788312602e+00,2.67762214205863245e+01,2,3.98294524195951851e+01,3.32838791582059628e+01,3.61495923911341742e+03
9.10000000000000000e+04,5.37114153275846547e+03,3.25871709894857764e+00,2.62769292682393711e+01,2,3.98037971242728617e+01,3.37125659354336662e+01,3.61499925337357308e+03
9.10100000000000000e+04,5.40380633051007135e+03,3.27383524745304078e+00,2.57814862845069293e+01,2,3.97762430764896848e+01,3.41408851006130760e+01,3.61503948114734703e+03
9.10200000000000000e+04,5.43661695191269246e+03,3.28857272534009182e+00,2.52898482283635992e+01,2,3.97467936960045520e+01,3.45688113894045941e+01,3.61507992070020191e+03
9.10300000000000000e+04,5.46957650179652956e+03,3.30293554512450260e+00,2.48019706177854680e+01,2,3.97154526268441472e+01,3.49963197277287463e+01,3.61512057028060372e+03
9.10400000000000000e+04,5.50267519767867179e+03,3.31692706275203308e+00,2.43178087920651258e+01,2,3.96822237352928084e+01,3.54233852432387124e+01,3.61516142812011640e+03
9.10500000000000000e+04,5.53591446039719904e+03,3.33055702048498858e+00,2.38373179697919717e+01,2,3.96471111077686373e+01,3.58499832765674782e+01,3.61520249243349645e+03
9.10600000000000000e+04,5.56928484308588122e+03,3.34383092866272547e+00,2.33604533027486099e+01,2,3.96101190485887074e+01,3.62760893923386831e+01,3.61524376141878201e+03
9.10700000000000000e+04,5.60278965552343743e+03,3.35675435297962865e+00,2.28871699259600199e+01,2,3.95712520776261130e+01,3.67016793899296658e+01,3.61528523325741480e+03
9.10800000000000000e+04,5.63641920365519491e+03,3.36933451157022601e+00,2.24174230041173814e+01,2,3.95305149278619439e+01,3.71267293139780961e+01,3.61532690611430735e+03
9.10900000000000000e+04,5.67017344635954396e+03,3.38157848438632325e+00,2.19511677745906013e+01,2,3.94879125428353390e+01,3.75512154646205047e+01,3.61536877813797400e+03
9.11000000000000000e+04,5.70404968818554426e+03,3.39349259311711693e+00,2.14883595872267996e+01,2,3.94434500739947254e+01,3.79751144074549742e+01,3.61541084746062370e+03
9.11100000000000000e+04,5.73804311482272533e+03,3.40507907655540265e+00,2.10289539411253905e+01,2,3.93971328779538155e+01,3.83984029832188796e+01,3.61545311219826544e+03
9.11200000000000000e+04,5.77215065170266826e+03,3.41634777421652203e+00,2.05729065185673790e+01,2,3.93489665136554478e+01,3.88210583171737014e+01,3.61549557045082474e+03
9.11300000000000000e+04,5.80636781771151891e+03,3.42730191883943247e+00,2.01201732162685083e+01,2,3.92989567394470285e+01,3.92430578281892650e+01,3.61553822030224546e+03
9.11400000000000000e+04,5.84069675384037964e+03,3.43795174425090933e+00,1.96707101741156265e+01,2,3.92471095100711622e+01,3.96643792375208903e+01,3.61558105982061534e+03
9.11500000000000000e+04,5.87512809803375512e+03,3.44829611429176719e+00,1.92244738015374850e+01,2,3.91934309735748485e+01,4.00850005772726021e+01,3.61562408705826056e+03
9.11600000000000000e+04,5.90966159841705485e+03,3.45834634074065495e+00,1.87814208016529065e+01,2,3.91379274681412781e+01,4.05049001985410868e+01,3.61566730005188583e+03
9.11700000000000000e+04,5.94429312898818989e+03,3.46810278223986979e+00,1.83415081933311335e+01,2,3.90806055188478965e+01,4.09240567792351015e+01,3.61571069682267807e+03
9.11800000000000000e+04,5.97902139215752413e+03,3.47757364850009720e+00,1.79046933312922327e+01,2,3.90214718343543367e+01,4.13424493315656321e+01,3.61575427537642281e+03
9.11900000000000000e+04,6.01384375107564938e+03,3.48676687910438421e+00,1.74709339243681399e+01,2,3.89605333035244215e+01,4.17600572092030760e+01,3.61579803370364607e+03
9.12000000000000000e+04,6.04875522357168938e+03,3.49568221440458426e+00,1.70401880520382392e+01,2,3.88977969919858282e+01,4.21768601140978916e+01,3.61584196977972351e+03
9.12100000000000000e+04,6.08375675249520555e+03,3.50432537871420013e+00,1.66124141793474287e+01,2,3.88332701386314341e+01,4.25928381029619558e+01,3.61588608156500413e+03
9.12200000000000000e+04,6.11884151547646070e+03,3.51270377714518300e+00,1.61875711703083738e+01,2,3.87669601520662681e+01,4.30079715934084632e+01,3.61593036700495213e+03
9.12300000000000000e+04,6.15401188672858098e+03,3.52082062600393053e+00,1.57656182998838634e+01,2,3.86988746070040506e+01,4.34222413697486971e+01,3.61597482403026697e+03
9.12400000000000000e+04,6.18925787948766720e+03,3.52868251795066046e+00,1.53465152646407823e+01,2,3.86290212406170497e+01,4.38356285884441164e+01,3.61601945055701071e+03
9.12500000000000000e+04,6.22458271807487472e+03,3.53628939469105052e+00,1.49302221921598903e+01,2,3.85574079488434123e+01,4.42481147832146888e+01,3.61606424448675898e+03
9.12600000000000000e+04,6.25998366273677493e+03,3.54365241077735682e+00,1.45166996492841935e+01,2,3.84840427826557274e+01,4.46596818698013749e+01,3.61610920370672102e+03
9.12700000000000000e+04,6.29545308936820493e+03,3.55077125103477398e+00,1.41059086492807975e+01,2,3.84089339442948230e+01,4.50703121503850141e+01,3.61615432608987612e+03
9.12800000000000000e+04,6.33099614968770584e+03,3.55765102249638598e+00,1.36978106579890024e+01,2,3.83320897834725756e+01,4.54799883176618778e+01,3.61619960949512279e+03
9.12900000000000000e+04,6.36660680717938249e+03,3.56429402995388633e+00,1.32923675990221231e+01,2,3.82535187935475491e+01,4.58886934585777411e+01,3.61624505176741695e+03
9.13000000000000000e+04,6.40228180628599875e+03,3.57070843131285587e+00,1.28895418580874743e+01,2,3.81732296076774205e+01,4.62964110577223025e+01,3.61629065073790662e+03
