Time(s),Range(km),Range_Rate(km/s),Station_ID
10770.0,4140.31865408879003,-2.22855123910875,2
10780.0,4118.22458255644415,-2.19052658186307,2
10790.0,4096.50923889989281,-2.15181750405813,2
10800.0,4075.18808495402209,-2.11242444951966,2
10810.0,4054.26518672276734,-2.07234141720064,2
10820.0,4033.74383107911308,-2.03157426381964,2
10830.0,4013.63553962861033,-1.99011690630630,2
10840.0,3993.94609542084163,-1.94797325207445,2
10850.0,3974.67775285749485,-1.90514400195658,2
10860.0,3955.84353461073897,-1.86163316809247,2
10870.0,3937.44652979228795,-1.81744384528374,2
10880.0,3919.49776289571400,-1.77257615326391,2
10890.0,3901.99677284508425,-1.72703730671449,2
10900.0,3884.95923395230966,-1.68083359992782,2
10910.0,3868.38249995356728,-1.63397146461256,2
10920.0,3852.28054574207044,-1.58645851526181,2
10930.0,3836.65608066921777,-1.53830314635350,2
10940.0,3821.51688463407118,-1.48951524168118,2
10950.0,3806.86856577676735,-1.44010434856976,2
10960.0,3792.71807880668939,-1.39008443739738,2
10970.0,3779.06928863206394,-1.33946320415796,2
10980.0,3765.92864271721874,-1.28825832750571,2
10990.0,3753.30444993512947,-1.23648199602644,2
11000.0,3741.19996918145307,-1.18415575731196,2
11010.0,3729.62405411500504,-1.13128906619977,2
11020.0,3718.57672727755380,-1.07790466824528,2
11030.0,3708.06466523784411,-1.02401894408092,2
11040.0,3698.09960964443553,-0.96964840407044,2
11050.0,3688.67715512891482,-0.91482134062986,2
11060.0,3679.80532645291214,-0.85955172328599,2
11070.0,3671.48701675361735,-0.80387135705143,2
11080.0,3663.72669258510996,-0.74779480618644,2
11090.0,3656.53061145911897,-0.69135241408669,2
11100.0,3649.90180730719158,-0.63456711362835,2
11110.0,3643.84130727065940,-0.57746251736575,2
11120.0,3638.35535471097637,-0.52006934940185,2
11130.0,3633.44168286735658,-0.46241302197856,2
11140.0,3629.10743857181706,-0.40452259045984,2
11150.0,3625.35119207678736,-0.34642631313618,2
11160.0,3622.17880084690933,-0.28815436525915,2
11170.0,3619.58907460487990,-0.22973289057521,2
11180.0,3617.58476406019190,-0.17119165095148,2
11190.0,3616.16449794027130,-0.11256712224896,2
11200.0,3615.33409547568226,-0.05388310287343,2
11210.0,3615.08666008664613,0.00482672896327,2
11220.0,3615.42981086343343,0.06353301233375,2
11230.0,3616.35862552796470,0.12220600003798,2
11240.0,3617.87321198417021,0.18081337716360,2
11250.0,3619.97473137544694,0.23932642978814,2
11260.0,3622.65840390526500,0.29771310020756,2
11270.0,3625.92839922556686,0.35594443341394,2
11280.0,3629.77816055300946,0.41399050485851,2
11290.0,3634.20712162639802,0.47182615238541,2
11300.0,3639.21352959457272,0.52942002234905,2
11310.0,3644.79619370550927,0.58674280029807,2
11320.0,3650.94749841132307,0.64377176273865,2
11330.0,3657.66686366765907,0.70047362776159,2
11340.0,3664.95517322135311,0.75682859965880,2
11350.0,3672.80518642999277,0.81280862448894,2
11360.0,3681.20941680331589,0.86838846453458,2
11370.0,3690.16878640838104,0.92354935114165,2
11380.0,3699.67997765747532,0.97826301507992,2
11390.0,3709.73584221797910,1.03251060811186,2
11400.0,3720.32808776526008,1.08627400067558,2
11410.0,3731.45859852062767,1.13953241830917,2
11420.0,3743.11763717524764,1.19226445377384,2
11430.0,3755.30039222081223,1.24445477879425,2
11440.0,3768.00513780649771,1.29608597598268,2
11450.0,3781.21989845893040,1.34714173075068,2
11460.0,3794.94678460715204,1.39761256279155,2
11470.0,3809.17033563859741,1.44748113655265,2
11480.0,3823.89330874896541,1.49673416397155,2
11490.0,3839.10447902890746,1.54536356132476,2
11500.0,3854.79845827030204,1.59335334722208,2
11510.0,3870.97056449329830,1.64070211339229,2
11520.0,3887.60975734652311,1.68739312942225,2
11530.0,3904.71536047663358,1.73342772219503,2
11540.0,3922.27834511913306,1.77879289840964,2
11550.0,3940.28744201406789,1.82348450057085,2
11560.0,3958.74424919969442,1.86750022769035,2
11570.0,3977.63694108458913,1.91083541552902,2
11580.0,3996.95832846013309,1.95348402117189,2
11590.0,4016.70341329920120,1.99544825716668,2
11600.0,4036.86658009563416,2.03672578254460,2
11610.0,4057.43587372275579,2.07731314950705,2
11620.0,4078.41009633101112,2.11721359736899,2
11630.0,4099.77775081838172,2.15642629877596,2
11640.0,4121.53587195503951,2.19495237319426,2
11650.0,4143.67469535838791,2.23279740575843,2
11660.0,4166.18875785800901,2.26995731813556,2
11670.0,4189.07257870249032,2.30644030006019,2
11680.0,4212.31690870068815,2.34225270830916,2
