station,t,rho_km,rho_dot_km_s,elev_rad
Station 3,62440.0,6018.376599670087,-1.5026097310413287,0.30540424780418113
Station 3,62450.0,6003.485441911136,-1.4754399297444534,0.3086522016389385
Station 3,62460.0,5988.868373449009,-1.4480347274602254,0.3118539299299878
Station 3,62470.0,5974.524182371131,-1.4203933356867267,0.3150083316420256
Station 3,62480.0,5960.457480254717,-1.392519822272805,0.31811430319814493
Station 3,62490.0,5946.676330169341,-1.364422273669442,0.32117073948663455
Station 3,62500.0,5933.171948713984,-1.3360927692472715,0.324176534904987
Station 3,62510.0,5919.9551676804385,-1.3075479892328812,0.3271305844401455
Station 3,62520.0,5907.022795343006,-1.2787773860137264,0.33003178478383877
Station 3,62530.0,5894.378871215582,-1.2497953517009095,0.33287903548171227
Station 3,62540.0,5882.025352217297,-1.2205972008084487,0.3356712401147419
Station 3,62550.0,5869.966356628464,-1.1911950036014758,0.33840730751128195
Station 3,62560.0,5858.202967323901,-1.1615846271635508,0.3410861529878931
Station 3,62570.0,5846.736309694423,-1.1317745086535698,0.34370669961693073
Station 3,62580.0,5835.568248066878,-1.1017676387321083,0.34626787951868265
Station 3,62590.0,5824.701837209698,-1.071569131487543,0.34876863517567486
Station 3,62600.0,5814.139096418738,-1.041182440331226,0.3512079207665905
Station 3,62610.0,5803.880366558492,-1.0106104228864812,0.3535847035170593
Station 3,62620.0,5793.924343355994,-0.9798659938261793,0.35589796506444193
Station 3,62630.0,5784.282295832493,-0.9489440629761329,0.3581467028335292
Station 3,62640.0,5774.948679421908,-0.9178527739447508,0.36032993141996134
Station 3,62650.0,5765.925445042335,-0.8865982901873659,0.3624466839780102
Station 3,62660.0,5757.21675348557,-0.8551889723891472,0.3644960136092392
Station 3,62670.0,5748.8213730684,-0.8236243723328838,0.36647699474843337
Station 3,62680.0,5740.744335886603,-0.7919132562106402,0.36838872454308613
Station 3,62690.0,5732.984129639148,-0.7600607913780704,0.3702303242226244
Station 3,62700.0,5725.542813876152,-0.7280678791797477,0.37200094045350107
Station 3,62710.0,5718.422808567842,-0.6959505004459688,0.3736997466761796
Station 3,62720.0,5711.625343629647,-0.6637078887073904,0.3753259444200313
Station 3,62730.0,5705.149213580525,-0.6313465895506998,0.3768787645921152
Station 3,62740.0,5698.998297200578,-0.5988730393597002,0.3783574687358084
Station 3,62750.0,5693.172230061829,-0.56629292679783,0.3797613502552704
Station 3,62760.0,5687.6723461580805,-0.5336170326375594,0.3810897355910423
Station 3,62770.0,5682.499313955407,-0.5008441058838756,0.38234198535757535
Station 3,62780.0,5677.654907762768,-0.46798975783072405,0.38351749546755776
Station 3,62790.0,5673.141076758765,-0.4350517035523963,0.38461569816526775
Station 3,62800.0,5668.954966471965,-0.40204454342447743,0.3856360630207577
Station 3,62810.0,5665.099029544506,-0.3689697907810185,0.38657809786741765
Station 3,62820.0,5661.575654225668,-0.33583204349469215,0.38744134967917626
Station 3,62830.0,5658.384195986894,-0.3026458716743337,0.3882254053841804
Station 3,62840.0,5655.523978627378,-0.2694138509239494,0.38892989261197597
Station 3,62850.0,5652.994019071018,-0.23614122551107145,0.38955448037145574
Station 3,62860.0,5650.801306079436,-0.20283883071637826,0.3900988796570369
Station 3,62870.0,5648.937120417039,-0.16950965354155148,0.3905628439808265
Station 3,62880.0,5647.409998095998,-0.1361650713339567,0.3909461698287516
Station 3,62890.0,5646.216589733828,-0.10281071048979622,0.3912486970389435
Station 3,62900.0,5645.353352854284,-0.06945114984998342,0.3914703091009326
Station 3,62910.0,5644.827601729902,-0.036095939985862115,0.39161093337452196
Station 3,62920.0,5644.632584622662,-0.002751412914372012,0.39167054122750217
Station 3,62930.0,5644.7734715717115,0.030572860068848448,0.39164914809168866
Station 3,62940.0,5645.24544586924,0.06387406784876287,0.39154681343707726
Station 3,62950.0,5646.049352971788,0.09714295622079734,0.39136364066421675
Station 3,62960.0,5647.186346938331,0.13037218316902696,0.3910997769152405
Station 3,62970.0,5648.6575603304445,0.16355624902290897,0.39075541280427695
Station 3,62980.0,5650.45789447497,0.19668598581791866,0.39033078206829036
Station 3,62990.0,5652.590554931819,0.2297572607767983,0.3898261611397004
Station 3,63000.0,5655.052931716924,0.26275704389910054,0.3892418686424121
Station 3,63010.0,5657.84499097531,0.2956860443578319,0.38857826481317775
Station 3,63020.0,5660.9648023456675,0.32853560730588266,0.38783575085048183
Station 3,63030.0,5664.416046944739,0.3612952515331704,0.3870147681933853
Station 3,63040.0,5668.1908966686115,0.39396445263179236,0.38611579773301463
Station 3,63050.0,5672.2954983025875,0.42652828512048246,0.385139358959612
Station 3,63060.0,5676.721210672794,0.45898928404553874,0.38408600904823637
Station 3,63070.0,5681.4735858428285,0.49133338164746315,0.3829563418864313
Station 3,63080.0,5686.54957860015,0.523561359806571,0.3817509870473119
Station 3,63090.0,5691.944680203257,0.5556591461691033,0.3804706087116859
Station 3,63100.0,5697.660004033623,0.587631708750876,0.379115904542931
Station 3,63110.0,5703.697380285916,0.6194605282472199,0.37768760451848304
Station 3,63120.0,5710.049491569162,0.651146828191885,0.376186469720129
Station 3,63130.0,5716.71956518609,0.6826851937731393,0.37461329106724306
Station 3,63140.0,5723.702280313834,0.7140637891149857,0.37296888806989176
Station 3,63150.0,5730.999890257147,0.7452846690319885,0.37125410752212423
Station 3,63160.0,5738.609428666488,0.7763419381355403,0.3694698221693348
Station 3,63170.0,5746.525827533613,0.8072253084549943,0.3676169293621507
Station 3,63180.0,5754.754004553987,0.8379288288071687,0.36569634969471887
Station 3,63190.0,5763.28513976382,0.86845318283517,0.36370902563133367
Station 3,63200.0,5772.12083434848,0.8987938018693808,0.3616559201252275
Station 3,63210.0,5781.25914661156,0.9289405964457067,0.3595380152332884
Station 3,63220.0,5790.697804729089,0.9588891439610412,0.3573563107303608
Station 3,63230.0,5800.436872954598,0.9886423126223016,0.3551118227266475
Station 3,63240.0,5810.470545656133,1.0181873347204187,0.3528055822916288
Station 3,63250.0,5820.799596504308,1.047523926844747,0.35043863408775333
Station 3,63260.0,5831.421488331335,1.076650226226294,0.3480120350170195
Station 3,63270.0,5842.331083443838,1.105557147060263,0.34552685288339635
Station 3,63280.0,5853.531280926924,1.1342442506081807,0.34298416507388146
Station 3,63290.0,5865.013625250399,1.162706756275207,0.3403850572608122
Station 3,63300.0,5876.78536493128,1.190942174528454,0.3377306221278765
Station 3,63310.0,5888.832456138115,1.2189466171819938,0.335021958122095
Station 3,63320.0,5901.162155054479,1.246719632439139,0.33226016823386445
Station 3,63330.0,5913.767621135697,1.2742517587916098,0.32944635880696915
Station 3,63340.0,5926.646846997373,1.3015460629549742,0.32658163838029347
Station 3,63350.0,5939.797839976058,1.3285970533307314,0.32366711656279146
Station 3,63360.0,5953.218118416109,1.355402735024339,0.3207039029430819
Station 3,63370.0,5966.906682467565,1.3819604961002854,0.3176931060348782
Station 3,63380.0,5980.857306420265,1.4082678803763942,0.3146358322592849
Station 3,63390.0,5995.069835830612,1.434324214108642,0.31153318496483035
Station 3,63400.0,6009.539760132238,1.4601261265967898,0.3083862634859496
Station 3,63410.0,6024.270318574159,1.4856756001192792,0.3051961622404622
Station 3,63420.0,6039.25587970709,1.510962129098809,0.3019639698664671
Station 3,63430.0,6054.487128210536,1.5359915306468221,0.2986907683989112
Station 3,63440.0,6069.9726968895975,1.5607595421998475,0.29537763248596965
Station 3,63450.0,6085.7028705053,1.5852664730699475,0.29202562864524206
Station 3,63460.0,6101.679754858727,1.6095084650224685,0.2886358145596452
Station 3,63470.0,6117.892341292144,1.6334866031497663,0.28520923841278334
Station 3,63480.0,6134.346614178894,1.657199355066008,0.281746938263459
Station 3,63490.0,6151.035307416382,1.6806469096438705,0.27824994145382836
Station 3,63500.0,6167.956991075174,1.7038275710667814,0.27471926403970953
Station 3,63510.0,6185.111647711937,1.7267382462449794,0.2711559103143178
Station 3,63520.0,6202.491633992193,1.7493802600132502,0.2675608723209722
Station 3,63530.0,6220.097350968753,1.771755416273736,0.263935129411487
Station 3,63540.0,6237.926463774179,1.7938616556878129,0.2602796478426665
Station 3,63550.0,6255.973908406042,1.8156991958222897,0.256595380407129
Station 3,63560.0,6274.239298171315,1.8372658275962117,0.25288326609756406
Station 3,63570.0,6292.71807168737,1.8585618089937734,0.24914422980346063
Station 3,63580.0,6311.409686648583,1.8795922536966487,0.24537918203932663
Station 3,63590.0,6330.310138426357,1.90035140819977,0.24158901870338387
Station 3,63600.0,6349.4157485173555,1.9208431007394249,0.2377746208657027
Station 3,63610.0,6368.726770657101,1.9410646349614609,0.2339368545847144
Station 3,63620.0,6388.236324690784,1.9610184119219545,0.23007657075103818
Station 3,63630.0,6407.946515876823,1.9807053742084069,0.22619460495753943
Station 3,63640.0,6427.849983792346,2.000126340457312,0.22229177739453324
Station 3,63650.0,6447.9462046074295,2.019279491117662,0.21836889276905613
Station 3,63660.0,6468.235755964174,2.038168780780615,0.21442674024711644
Station 3,63670.0,6488.709704044856,2.0567922597159027,0.21046609341785696
Station 3,63680.0,6509.370904809643,2.0751505556955285,0.20648771027855561
Station 3,63690.0,6530.213211163686,2.0932469458211793,0.202492333239422
Station 3,63700.0,6551.233030193737,2.1110844840576517,0.19848068914714134
Station 3,63710.0,6572.433157047055,2.1286609693334055,0.19445348932615653
Station 3,63720.0,6593.8052198533405,2.1459740254427158,0.19041142963667665
Station 3,63730.0,6615.35057133441,2.1630323699606033,0.18635519054844357
Station 3,63740.0,6637.064843339374,2.1798308685119046,0.18228543722929175
Station 3,63750.0,6658.948739132637,2.1963740867917676,0.17820281964757326
Station 2,78430.0,6652.529855269018,-2.857482201032617,0.17646308792767057
Station 2,78440.0,6624.015213992331,-2.8453927131641867,0.18177815660299054
Station 2,78450.0,6595.620058176478,-2.833040337714876,0.18710180587961858
Station 2,78460.0,6567.354441766342,-2.8204142624964454,0.1924337020845933
Station 2,78470.0,6539.213613827421,-2.8075131064651697,0.19777349394153976
Station 2,78480.0,6511.203855727559,-2.794336778935335,0.2031208119609652
Station 2,78490.0,6483.328051872806,-2.7808789810760968,0.2084752678169794
Station 2,78500.0,6455.5880778322135,-2.7671381264977097,0.21383645371064217
Station 2,78510.0,6427.986484289655,-2.7531128776349694,0.21920394172018437
Station 2,78520.0,6400.525553396272,-2.7387959361074654,0.22457728313841702
Station 2,78530.0,6373.21113480633,-2.724184606323146,0.22995600778265637
Station 2,78540.0,6346.044604099253,-2.709280698155582,0.2353396233113947
Station 2,78550.0,6319.02834400893,-2.694076044744011,0.24072761454477518
Station 2,78560.0,6292.163875774065,-2.678571189285741,0.2461194427407185
Station 2,78570.0,6265.455930706596,-2.6627619215498046,0.2515145448747131
Station 2,78580.0,6238.911005349162,-2.6466389392867202,0.25691233290997595
Station 2,78590.0,6212.525544557837,-2.630210439614604,0.26231219305880343
Station 2,78600.0,6186.30577050117,-2.6134661810226634,0.2677134850360488
Station 2,78610.0,6160.255052207586,-2.596404362680186,0.273115541305775
Station 2,78620.0,6134.377022500155,-2.579023463713965,0.2785176663222309
Station 2,78630.0,6108.678663185115,-2.561317507934414,0.2839191357664255
Station 2,78640.0,6083.1546790119155,-2.5432878921791526,0.28931919577968623
Station 2,78650.0,6057.81207007606,-2.5249259821040404,0.2947170621957256
Station 2,78660.0,6032.6566623194,-2.506233715765066,0.3001119197728727
Station 2,78670.0,6007.6877149700895,-2.487209389262449,0.30550292142826563
Station 2,78680.0,5982.914397041483,-2.4678435291995564,0.31088918747595395
Station 2,78690.0,5958.332157246351,-2.4481394140773105,0.31626980487101025
Station 2,78700.0,5933.9506343140565,-2.428092976136171,0.3216438264619183
Station 2,78710.0,5909.773612923817,-2.4077014135462536,0.32701027025366514
Station 2,78720.0,5885.797919151463,-2.3869621011326654,0.3323681186841464
Station 2,78730.0,5862.034210531006,-2.365871948171114,0.33771631791666096
Station 2,78740.0,5838.483605885344,-2.3444320805044776,0.3430537771514727
Station 2,78750.0,5815.147070159421,-2.322632668271667,0.3483793679595903
Station 2,78760.0,5792.032193636901,-2.300479239275275,0.353691923642119
Station 2,78770.0,5769.1373932161405,-2.277965485632982,0.3589902386187262
Station 2,78780.0,5746.472786855173,-2.255091805217193,0.3642730678489783
Station 2,78790.0,5724.038625407179,-2.2318582297151015,0.3695391262904847
Station 2,78800.0,5701.837262157367,-2.2082565120732935,0.3747870883980053
Station 2,78810.0,5679.8740125211825,-2.184288719875695,0.3800155876678688
Station 2,78820.0,5658.15201667426,-2.1599558737694484,0.38522321623225625
Station 2,78830.0,5636.6757716326265,-2.135251703906432,0.39040852450808505
Station 2,78840.0,5615.448117329091,-2.110178140299476,0.3955700209054387
Station 2,78850.0,5594.474354168705,-2.0847333286578893,0.40070617160065636
Station 2,78860.0,5573.753999390931,-2.058918165006707,0.4058154003793767
Station 2,78870.0,5553.296541715526,-2.0327274454878186,0.410896088554991
Station 2,78880.0,5533.102241672368,-2.0061640650814785,0.41594657496811355
Station 2,78890.0,5513.174348971417,-1.9792252432655,0.4209651560728109
Station 2,78900.0,5493.519239297777,-1.9519144392471823,0.4259500861151119
Station 2,78910.0,5474.136856239406,-1.9242303889891794,0.4308995773856427
Station 2,78920.0,5455.036105496126,-1.8961687027747116,0.43581180062280456
Station 2,78930.0,5436.216723008783,-1.867736555718987,0.4406848855138684
Station 2,78940.0,5417.681113556108,-1.8389297513663692,0.44551692129161313
Station 2,78950.0,5399.437383090592,-1.8097495563805819,0.45030595746567326
Station 2,78960.0,5381.486418270834,-1.7801966101112745,0.4550500046824053
Station 2,78970.0,5363.835554220412,-1.7502776887724283,0.4597470357191215
Station 2,78980.0,5346.485777252892,-1.7199864138398309,0.4643949866184036
Station 2,78990.0,5329.4364488488245,-1.6893278800049543,0.4689917579679849
Station 2,79000.0,5312.6982424731295,-1.6583051612265598,0.47353521633144824
Station 2,79010.0,5296.270067782021,-1.6269204267340842,0.47802319583464675
Station 2,79020.0,5280.160395548988,-1.5951721285266123,0.482453499912414
Station 2,79030.0,5264.370538518867,-1.5630653430077137,0.48682390321964636
Station 2,79040.0,5248.9021014095915,-1.5306052372525427,0.4911321537103805
Station 2,79050.0,5233.759653599513,-1.4977901577294919,0.4953759748878782
Station 2,79060.0,5218.947604249064,-1.4646272917346816,0.4995530682281122
Station 2,79070.0,5204.467102877699,-1.4311207327195932,0.5036611157783177
Station 2,79080.0,5190.3246668038655,-1.3972718601431169,0.5076977829314933
Station 2,79090.0,5176.524947604239,-1.3630851593081779,0.5116607213768773
Station 2,79100.0,5163.063727330881,-1.3285669642650237,0.5155475722254931
Station 2,79110.0,5149.952699481757,-1.2937202943032335,0.5193559693088625
Station 2,79120.0,5137.1910447343125,-1.2585537561754148,0.5230835426479247
Station 2,79130.0,5124.782372176565,-1.2230679719003152,0.5267279220880634
Station 2,79140.0,5112.7305671337235,-1.187272537662746,0.5302867410949821
Station 2,79150.0,5101.038099318047,-1.1511727124175684,0.5337576407049182
Station 2,79160.0,5089.70864467783,-1.1147730957796458,0.5371382736214226
Station 2,79170.0,5078.743708523413,-1.0780783355069017,0.5404263084496272
Station 2,79180.0,5068.148833102174,-1.0410990631593156,0.5436194340575871
Station 2,79190.0,5057.922530945259,-1.003843089446366,0.5467153640529497
Station 2,79200.0,5048.071646675976,-0.9663129172305763,0.5497118413618561
Station 2,79210.0,5038.597645418051,-0.9285215906918577,0.5526066428956664
Station 2,79220.0,5029.500657418687,-0.8904762388005898,0.555397584289793
Station 2,79230.0,5020.788014197542,-0.8521804664512906,0.5580825246976873
Station 2,79240.0,5012.460049070878,-0.8136481099249507,0.5606593716218262
Station 2,79250.0,5004.516841768904,-0.7748856502515044,0.5631260857624412
Station 2,79260.0,4996.962453024121,-0.7359018238665201,0.5654806858637227
Station 2,79270.0,4989.799566489126,-0.6967051805955004,0.5677212535363064
Station 2,79280.0,4983.027790652018,-0.6573072355947713,0.5698459380271839
Station 2,79290.0,4976.653825999388,-0.6177176705559402,0.571852960905897
Station 2,79300.0,4970.674529113839,-0.57794497074362,0.5737406207222554
Station 2,79310.0,4965.095698791956,-0.537999410843765,0.5755072974921412
Station 2,79320.0,4959.917349703014,-0.49789121986134727,0.5771514570584072
Station 2,79330.0,4955.136712908192,-0.45763230100443836,0.5786716552927524
Station 2,79340.0,4950.7650964115155,-0.41723213570892004,0.5800665421127349
Station 2,79350.0,4946.79312263571,-0.37670331852569783,0.58133486529129
Station 2,79360.0,4943.230392394073,-0.3360546445397036,0.5824754740368447
Station 2,79370.0,4940.072069351116,-0.2952953451759166,0.583487322322991
Station 2,79380.0,4937.323950169418,-0.25444216486654153,0.5843694719478546
Station 2,79390.0,4934.983335360989,-0.2135023396362788,0.5851210953045681
Station 2,79400.0,4933.055716283811,-0.17249096424722662,0.5857414778458004
Station 2,79410.0,4931.536928477566,-0.13141556134918875,0.5862300202269801
Station 2,79420.0,4930.425746793308,-0.09029012785643575,0.5865862401147149
Station 2,79430.0,4929.728844693101,-0.04912692741217643,0.5868097736489081
Station 2,79440.0,4929.445059344363,-0.007935811870192882,0.5869003765492175
Station 2,79450.0,4929.569701735972,0.03326832095188985,0.5868579248587373
Station 2,79460.0,4930.107940426485,0.07447740696856273,0.5866824153200899
Station 2,79470.0,4931.060733991823,0.11567726312924706,0.5863739653815132
Station 2,79480.0,4932.422755926513,0.15685955645733407,0.585932812832903
Station 2,79490.0,4934.1984059475635,0.198008434433462,0.58535931507418
Station 2,79500.0,4936.382738009794,0.23911269032353952,0.5846539480207353
Station 2,79510.0,4938.977412191363,0.2801612500665585,0.5838173046530032
Station 2,79520.0,4941.987678733749,0.32114120188373346,0.582850093219478
Station 2,79530.0,4945.401364347274,0.36204184667420275,0.5817531351046045
Station 2,79540.0,4949.226959737919,0.40285716286743056,0.5805273623750036
Station 2,79550.0,4953.458619268739,0.44357168872074504,0.5791738150193273
Station 2,79560.0,4958.096099581515,0.48416997187313676,0.577693637898777
Station 2,79570.0,4963.139755724579,0.5246484054771322,0.5760880774267999
Station 2,79580.0,4968.5910854243075,0.5649895500294441,0.5743584779978257
Station 2,79590.0,4974.441456179899,0.6051882011348411,0.5725062781860227
Station 2,79600.0,4980.694932654538,0.64522807285739,0.5705330067359763
Station 2,79610.0,4987.345054008199,0.6851032663414491,0.5684402783678864
Station 2,79620.0,4994.39475392499,0.7248050647644075,0.5662297894203987
Station 2,79630.0,5001.83994580649,0.7643196852113554,0.5639033133544338
Station 2,79640.0,5009.678678290298,0.8036372521496457,0.5614626961415141
Station 2,79650.0,5017.913126752114,0.842751336931336,0.5589098515535473
Station 2,79660.0,5026.534366283193,0.8816497597179276,0.5562467563666377
Station 2,79670.0,5035.544686196798,0.9203288133338144,0.5534754455809302
Station 2,79680.0,5044.940486291132,0.9587707002040299,0.5505980075611517
Station 2,79690.0,5054.720564278638,0.9969738084094859,0.547616579185466
Station 2,79700.0,5064.878842679993,1.0349289616942368,0.5445333410139706
Station 2,79710.0,5075.4163394656725,1.0726298825373237,0.5413505124932729
Station 2,79720.0,5086.330686701909,1.1100647105435817,0.5380703472153117
Station 2,79730.0,5097.619248710225,1.1472253375194923,0.5346951282474414
Station 2,79740.0,5109.27456246387,1.1841088479453403,0.5312271635495229
Station 2,79750.0,5121.298700200261,1.220705974494994,0.5276687814924788
Station 2,79760.0,5133.687113116391,1.2570135151488182,0.5240223264914583
Station 2,79770.0,5146.437527136578,1.2930208278375768,0.5202901547654143
Station 2,79780.0,5159.545740949637,1.3287251199927246,0.5164746302335533
Station 2,79790.0,5173.01069878255,1.3641142268688873,0.5125781205578019
Station 2,79800.0,5186.82820000822,1.3991909259669977,0.5086029933391235
Station 2,79810.0,5200.992785606153,1.4339495160582691,0.504551612474237
Station 2,79820.0,5215.505722946145,1.468379311121842,0.5004263346780882
Station 2,79830.0,5230.359288552183,1.5024798842516218,0.49622950617621286
Station 2,79840.0,5245.55350894067,1.5362446519446722,0.4919634595700221
Station 2,79850.0,5261.083801600359,1.569670152278708,0.4876305108769769
Station 2,79860.0,5276.946678207663,1.6027586898103072,0.48323295674661626
Station 2,79870.0,5293.1381354536115,1.6354971060807864,0.4787730718524783
Station 2,79880.0,5309.656836659168,1.667886971380218,0.47425310645909124
Station 2,79890.0,5326.496082130809,1.6999265022412118,0.4696752841624149
Station 2,79900.0,5343.6526022973685,1.7316113784798315,0.4650417998014201
Station 2,79910.0,5361.1256780384965,1.7629405233809798,0.4603548175378235
Station 2,79920.0,5378.909643204083,1.7939080680564803,0.4556164691004265
Station 2,79930.0,5397.004456596322,1.824514963575949,0.4508288521900097
Station 2,79940.0,5415.4006794287725,1.8547619689156623,0.44599402904027674
Station 2,79950.0,5434.095830885965,1.884640069002653,0.4411140251299739
Station 2,79960.0,5453.09102548437,1.9141553381647674,0.43619082804098464
Station 2,79970.0,5472.380085327861,1.9433075547326701,0.431226386456951
Station 2,79980.0,5491.955644162717,1.972089446154192,0.4262226092967335
Station 2,79990.0,5511.818838595807,2.000503003420585,0.42118136497690895
Station 2,80000.0,5531.96586243299,2.0285503317297584,0.416104480797351
Station 2,80010.0,5552.388476604557,2.0562284101756707,0.41099374244388875
Station 2,80020.0,5573.090383474335,2.0835367337929673,0.40585089358408905
Station 2,80030.0,5594.058960137919,2.1104792983961964,0.40067763558879627
Station 2,80040.0,5615.296140275375,2.137055743027584,0.3954756273720216
Station 2,80050.0,5636.795692007579,2.1632614102861014,0.3902464852859035
Station 2,80060.0,5658.5614038017575,2.1891019228043604,0.38499178311763593
Station 2,80070.0,5680.577940140753,2.214576984560605,0.3797130521677107
Station 2,80080.0,5702.8512829164765,2.2396899415027516,0.37441178140388226
Station 2,80090.0,5725.372181250526,2.264434380788191,0.36908941768537834
Station 2,80100.0,5748.138951021585,2.2888179953208323,0.36374736605207264
Station 2,80110.0,5771.145483903828,2.312844605067232,0.35838699007348884
Station 2,80120.0,5794.393391012818,2.336508278173917,0.3530096122527053
Station 2,80130.0,5817.876516580063,2.3598170610568565,0.3476165144804027
Station 2,80140.0,5841.589796835737,2.382768488865255,0.34220893853450746
Station 2,80150.0,5865.531655111577,2.4053649886913515,0.3367880866210596
Station 2,80160.0,5889.694594145185,2.427609583156159,0.33135512195217015
Station 2,80170.0,5914.079820977743,2.4495070003857196,0.325911169357095
Station 2,80180.0,5938.682674891951,2.471053074183346,0.3204573159226806
Station 2,80190.0,5963.5012309082185,2.492256740424151,0.31499461165962467
Station 2,80200.0,5988.529348312096,2.513116368473911,0.3095240701911937
Station 2,80210.0,6013.761801875474,2.5336349867396413,0.30404666946123454
Station 2,80220.0,6039.199242466541,2.553816316789828,0.29856335245850096
Station 2,80230.0,6064.8383314326975,2.5736619459676775,0.29307502795451446
Station 2,80240.0,6090.6719929863775,2.5931705655960897,0.287582571252331
Station 2,80250.0,6116.699588519142,2.6123533634371263,0.2820868249437992
Station 2,80260.0,6142.917434767176,2.631208989219691,0.2765885996730215
Station 2,80270.0,6169.323021233439,2.6497369248118123,0.27108867490392513
Station 2,80280.0,6195.911282801277,2.667941136361166,0.26558779968998286
Station 2,80290.0,6222.6812328962815,2.685829582549386,0.26008669344428725
Station 2,80300.0,6249.626345504598,2.703401749732572,0.2545860467083155
Station 2,80310.0,6276.747922181067,2.7206584088362917,0.24908652191786237
Station 2,80320.0,6304.038448215819,2.7376061608178963,0.2435887541647517
Station 2,80330.0,6331.497463470942,2.754242375793186,0.23809335195304243
Station 2,80340.0,6359.123847253949,2.7705749417784618,0.23260089794859307
Station 2,80350.0,6386.909126977134,2.7866096622254446,0.22711194972092555
Station 2,80360.0,6414.853586444888,2.802342521800258,0.2216270404764551
Station 2,80370.0,6442.953968671795,2.8177803244630066,0.21614667978224225
Station 2,80380.0,6471.2084505455205,2.8329234109903845,0.21067135427490727
Station 2,80390.0,6499.613814509314,2.847778211477782,0.20520152834221536
Station 2,80400.0,6528.163733694179,2.8623492615068327,0.19973764484724768
Station 2,80410.0,6556.859687277848,2.8766324675233994,0.19428012579578757
Station 2,80420.0,6585.69584432111,2.8906349712028088,0.1888293729993265
Station 2,80430.0,6614.6716672409375,2.9043649524762243,0.18338576872804307
Station 2,80440.0,6643.781748668826,2.917815365077889,0.1779496763505394
Station 1,83180.0,6657.532319790556,-2.812690509018773,0.1781825918022168
Station 1,83190.0,6629.462767567657,-2.8006742983827353,0.1834361440489159
Station 1,83200.0,6601.519238058135,-2.7883953644115107,0.1886975390788947
Station 1,83210.0,6573.695469218708,-2.775850122342139,0.19396643543009404
Station 1,83220.0,6546.003731210933,-2.7630358425009507,0.1992424743506283
Station 1,83230.0,6518.4403465944,-2.7499505359830883,0.20452527921780334
Station 1,83240.0,6491.004450632274,-2.7365936117696723,0.20981445494496423
Station 1,83250.0,6463.708184249633,-2.722958481941039,0.21510958737640906
Station 1,83260.0,6436.547372987615,-2.7090409241821587,0.22041024267066675
Station 1,83270.0,6409.52661665503,-2.6948428240424405,0.2257159666724667
Station 1,83280.0,6382.650136861119,-2.680355417210518,0.23102628427381458
Station 1,83290.0,6355.921221641369,-2.6655823049804375,0.23634069875117789
Station 1,83300.0,6329.340113188237,-2.6505146460864117,0.24165869110835358
Station 1,83310.0,6302.9115231669975,-2.6351547208692394,0.24697971942650954
Station 1,83320.0,6276.637741743883,-2.6194945119317397,0.25230321817355966
Station 1,83330.0,6250.522136103401,-2.603531830201081,0.25762859751869255
Station 1,83340.0,6224.567308266196,-2.5872682937980174,0.26295524263981324
Station 1,83350.0,6198.776585770944,-2.5706975983030405,0.268282513024811
Station 1,83360.0,6173.155186163968,-2.5538165726804825,0.2736097417676923
Station 1,83370.0,6147.7031346948,-2.5366251404970037,0.2789362348607343
Station 1,83380.0,6122.42241604721,-2.5191157088856526,0.28426127048390676
Station 1,83390.0,6097.320787483828,-2.501293392717252,0.2895840982929425
Station 1,83400.0,6072.397489043044,-2.483145171163024,0.2949039387075405
Station 1,83410.0,6047.6604992497505,-2.464672192975962,0.3002199822013234
Station 1,83420.0,6023.107744695183,-2.445877353741517,0.30553138859529605
Station 1,83430.0,5998.742691881083,-2.4267550825130564,0.310837286356694
Station 1,83440.0,5974.5725738572455,-2.407300013138007,0.3161367719052478
Station 1,83450.0,5950.5986754048245,-2.3875094509810513,0.32142890892904324
Station 1,83460.0,5926.823339844612,-2.3673866236773438,0.32671272771230914
Station 1,83470.0,5903.252299864462,-2.3469236326037546,0.33198722447761647
Station 1,83480.0,5879.888048389982,-2.3261192059667235,0.33725136074515155
Station 1,83490.0,5856.731504833898,-2.3049740953440083,0.34250406271187106
Station 1,83500.0,5833.788733400318,-2.283482242483529,0.34774422065353566
Station 1,83510.0,5811.063828319167,-2.261646154067034,0.3529706883527896
Station 1,83520.0,5788.554898869483,-2.239461129625739,0.35818228255661627
Station 1,83530.0,5766.274306044671,-2.216924114300368,0.363377782466696
Station 1,83540.0,5744.217222504899,-2.1940381421779125,0.36855592926636477
Station 1,83550.0,5722.396188205757,-2.1707945281096226,0.3737154256880389
Station 1,83560.0,5700.804949013526,-2.1471945996528725,0.37885493562516576
Station 1,83570.0,5679.451667165844,-2.1232405744218865,0.38397308379292683
Station 1,83580.0,5658.340147074837,-2.098928125963458,0.3890684554420832
Station 1,83590.0,5637.473810109143,-2.074254920866971,0.3941395961305244
Station 1,83600.0,5616.856381961273,-2.049227421277098,0.39918501155724734
Station 1,83610.0,5596.489476856938,-2.0238350325117724,0.40420316746361235
Station 1,83620.0,5576.380669321689,-1.9980806968096292,0.40919248960689253
Station 1,83630.0,5556.530101631499,-1.9719651831859935,0.41415136381123235
Station 1,83640.0,5536.942179544808,-1.9454893893165361,0.4190781361012441
Station 1,83650.0,5517.621489717834,-1.9186515853709405,0.42397111292357054
Station 1,83660.0,5498.570960172741,-1.8914498853821429,0.428828561451198
Station 1,83670.0,5479.794480175861,-1.863886725038112,0.43364870998711524
Station 1,83680.0,5461.29553058389,-1.835962619576467,0.43842974851404143
