Time(s),Delta_X(km),Delta_Y(km),Delta_Z(km),Delta_VX(km/s),Delta_VY(km/s),Delta_VZ(km/s)
39970.0000,-4.2765396483e+02,-4.1185736239e+02,2.8897592521e+02,1.7821626145e-01,-3.1280971844e-01,-1.9773844413e-01
39980.0000,-4.2586329961e+02,-4.1497714612e+02,2.8699280735e+02,1.7991551673e-01,-3.1114485608e-01,-1.9888372948e-01
39990.0000,-4.2405567993e+02,-4.1808021620e+02,2.8499827865e+02,1.8160714006e-01,-3.0946700171e-01,-2.0002060381e-01
40000.0000,-4.2223118248e+02,-4.2116644311e+02,2.8299242346e+02,1.8329106149e-01,-3.0777623708e-01,-2.0114902199e-01
40010.0000,-4.2038988460e+02,-4.2423569817e+02,2.8097532654e+02,1.8496721159e-01,-3.0607264446e-01,-2.0226893941e-01
40020.0000,-4.1853186438e+02,-4.2728785351e+02,2.7894707315e+02,1.8663552141e-01,-3.0435630662e-01,-2.0338031193e-01
40030.0000,-4.1665720054e+02,-4.3032278209e+02,2.7690774893e+02,1.8829592250e-01,-3.0262730678e-01,-2.0448309588e-01
40040.0000,-4.1476597251e+02,-4.3334035771e+02,2.7485744000e+02,1.8994834687e-01,-3.0088572866e-01,-2.0557724810e-01
40050.0000,-4.1285826041e+02,-4.3634045502e+02,2.7279623289e+02,1.9159272709e-01,-2.9913165645e-01,-2.0666272591e-01
40060.0000,-4.1093414501e+02,-4.3932294948e+02,2.7072421454e+02,1.9322899617e-01,-2.9736517480e-01,-2.0773948713e-01
40070.0000,-4.0899370775e+02,-4.4228771744e+02,2.6864147234e+02,1.9485708767e-01,-2.9558636882e-01,-2.0880749006e-01
40080.0000,-4.0703703074e+02,-4.4523463607e+02,2.6654809407e+02,1.9647693561e-01,-2.9379532408e-01,-2.0986669349e-01
40090.0000,-4.0506419674e+02,-4.4816358342e+02,2.6444416794e+02,1.9808847457e-01,-2.9199212658e-01,-2.1091705671e-01
40100.0000,-4.0307528917e+02,-4.5107443839e+02,2.6232978254e+02,1.9969163959e-01,-2.9017686276e-01,-2.1195853949e-01
40110.0000,-4.0107039208e+02,-4.5396708076e+02,2.6020502689e+02,2.0128636626e-01,-2.8834961950e-01,-2.1299110212e-01
40120.0000,-3.9904959019e+02,-4.5684139116e+02,2.5806999037e+02,2.0287259066e-01,-2.8651048410e-01,-2.1401470535e-01
40130.0000,-3.9701296883e+02,-4.5969725111e+02,2.5592476278e+02,2.0445024938e-01,-2.8465954428e-01,-2.1502931045e-01
40140.0000,-3.9496061397e+02,-4.6253454301e+02,2.5376943429e+02,2.0601927956e-01,-2.8279688817e-01,-2.1603487918e-01
40150.0000,-3.9289261222e+02,-4.6535315013e+02,2.5160409545e+02,2.0757961883e-01,-2.8092260431e-01,-2.1703137379e-01
40160.0000,-3.9080905078e+02,-4.6815295664e+02,2.4942883719e+02,2.0913120536e-01,-2.7903678163e-01,-2.1801875704e-01
40170.0000,-3.8871001749e+02,-4.7093384760e+02,2.4724375080e+02,2.1067397782e-01,-2.7713950946e-01,-2.1899699216e-01
40180.0000,-3.8659560081e+02,-4.7369570896e+02,2.4504892796e+02,2.1220787543e-01,-2.7523087752e-01,-2.1996604291e-01
40190.0000,-3.8446588976e+02,-4.7643842758e+02,2.4284446067e+02,2.1373283793e-01,-2.7331097589e-01,-2.2092587353e-01
40200.0000,-3.8232097402e+02,-4.7916189120e+02,2.4063044133e+02,2.1524880557e-01,-2.7137989505e-01,-2.2187644876e-01
40210.0000,-3.8016094382e+02,-4.8186598850e+02,2.3840696266e+02,2.1675571915e-01,-2.6943772581e-01,-2.2281773384e-01
40220.0000,-3.7798589000e+02,-4.8455060904e+02,2.3617411773e+02,2.1825352000e-01,-2.6748455937e-01,-2.2374969451e-01
40230.0000,-3.7579590398e+02,-4.8721564331e+02,2.3393199996e+02,2.1974214997e-01,-2.6552048728e-01,-2.2467229701e-01
40240.0000,-3.7359107776e+02,-4.8986098273e+02,2.3168070310e+02,2.2122155146e-01,-2.6354560142e-01,-2.2558550807e-01
40250.0000,-3.7137150391e+02,-4.9248651960e+02,2.2942032121e+02,2.2269166740e-01,-2.6155999401e-01,-2.2648929492e-01
40260.0000,-3.6913727555e+02,-4.9509214718e+02,2.2715094872e+02,2.2415244125e-01,-2.5956375763e-01,-2.2738362532e-01
40270.0000,-3.6688848641e+02,-4.9767775963e+02,2.2487268033e+02,2.2560381700e-01,-2.5755698515e-01,-2.2826846747e-01
40280.0000,-3.6462523073e+02,-5.0024325207e+02,2.2258561110e+02,2.2704573921e-01,-2.5553976979e-01,-2.2914379013e-01
40290.0000,-3.6234760332e+02,-5.0278852053e+02,2.2028983637e+02,2.2847815296e-01,-2.5351220506e-01,-2.3000956252e-01
40300.0000,-3.6005569954e+02,-5.0531346199e+02,2.1798545179e+02,2.2990100386e-01,-2.5147438480e-01,-2.3086575437e-01
40310.0000,-3.5774961530e+02,-5.0781797436e+02,2.1567255331e+02,2.3131423809e-01,-2.4942640313e-01,-2.3171233591e-01
40320.0000,-3.5542944701e+02,-5.1030195649e+02,2.1335123720e+02,2.3271780235e-01,-2.4736835447e-01,-2.3254927787e-01
40330.0000,-3.5309529166e+02,-5.1276530820e+02,2.1102159998e+02,2.3411164390e-01,-2.4530033355e-01,-2.3337655148e-01
40340.0000,-3.5074724672e+02,-5.1520793024e+02,2.0868373849e+02,2.3549571053e-01,-2.4322243534e-01,-2.3419412846e-01
40350.0000,-3.4838541020e+02,-5.1762972430e+02,2.0633774983e+02,2.3686995060e-01,-2.4113475512e-01,-2.3500198103e-01
40360.0000,-3.4600988063e+02,-5.2003059304e+02,2.0398373138e+02,2.3823431300e-01,-2.3903738842e-01,-2.3580008192e-01
40370.0000,-3.4362075703e+02,-5.2241044009e+02,2.0162178078e+02,2.3958874716e-01,-2.3693043104e-01,-2.3658840433e-01
40380.0000,-3.4121813895e+02,-5.2476917001e+02,1.9925199597e+02,2.4093320307e-01,-2.3481397903e-01,-2.3736692199e-01
40390.0000,-3.3880212640e+02,-5.2710668833e+02,1.9687447511e+02,2.4226763128e-01,-2.3268812870e-01,-2.3813560911e-01
40400.0000,-3.3637281991e+02,-5.2942290157e+02,1.9448931664e+02,2.4359198287e-01,-2.3055297658e-01,-2.3889444038e-01
40410.0000,-3.3393032049e+02,-5.3171771718e+02,1.9209661924e+02,2.4490620947e-01,-2.2840861948e-01,-2.3964339102e-01
40420.0000,-3.3147472963e+02,-5.3399104360e+02,1.8969648184e+02,2.4621026328e-01,-2.2625515438e-01,-2.4038243671e-01
40430.0000,-3.2900614929e+02,-5.3624279024e+02,1.8728900360e+02,2.4750409703e-01,-2.2409267855e-01,-2.4111155364e-01
40440.0000,-3.2652468191e+02,-5.3847286747e+02,1.8487428394e+02,2.4878766402e-01,-2.2192128942e-01,-2.4183071850e-01
40450.0000,-3.2403043039e+02,-5.4068118665e+02,1.8245242248e+02,2.5006091809e-01,-2.1974108467e-01,-2.4253990846e-01
40460.0000,-3.2152349808e+02,-5.4286766012e+02,1.8002351909e+02,2.5132381363e-01,-2.1755216217e-01,-2.4323910119e-01
40470.0000,-3.1900398880e+02,-5.4503220118e+02,1.7758767386e+02,2.5257630558e-01,-2.1535462000e-01,-2.4392827484e-01
40480.0000,-3.1647200680e+02,-5.4717472414e+02,1.7514498707e+02,2.5381834946e-01,-2.1314855641e-01,-2.4460740807e-01
40490.0000,-3.1392765679e+02,-5.4929514426e+02,1.7269555923e+02,2.5504990131e-01,-2.1093406986e-01,-2.4527648001e-01
40500.0000,-3.1137104390e+02,-5.5139337781e+02,1.7023949107e+02,2.5627091774e-01,-2.0871125899e-01,-2.4593547029e-01
40510.0000,-3.0880227370e+02,-5.5346934204e+02,1.6777688350e+02,2.5748135590e-01,-2.0648022261e-01,-2.4658435902e-01
40520.0000,-3.0622145219e+02,-5.5552295519e+02,1.6530783763e+02,2.5868117351e-01,-2.0424105968e-01,-2.4722312680e-01
40530.0000,-3.0362868577e+02,-5.5755413648e+02,1.6283245477e+02,2.5987032882e-01,-2.0199386936e-01,-2.4785175472e-01
40540.0000,-3.0102408129e+02,-5.5956280615e+02,1.6035083640e+02,2.6104878067e-01,-1.9973875094e-01,-2.4847022435e-01
40550.0000,-2.9840774597e+02,-5.6154888540e+02,1.5786308420e+02,2.6221648841e-01,-1.9747580387e-01,-2.4907851774e-01
40560.0000,-2.9577978747e+02,-5.6351229644e+02,1.5536930002e+02,2.6337341197e-01,-1.9520512774e-01,-2.4967661744e-01
40570.0000,-2.9314031381e+02,-5.6545296250e+02,1.5286958589e+02,2.6451951183e-01,-1.9292682230e-01,-2.5026450646e-01
40580.0000,-2.9048943343e+02,-5.6737080776e+02,1.5036404398e+02,2.6565474901e-01,-1.9064098739e-01,-2.5084216831e-01
40590.0000,-2.8782725516e+02,-5.6926575746e+02,1.4785277666e+02,2.6677908509e-01,-1.8834772303e-01,-2.5140958695e-01
40600.0000,-2.8515388819e+02,-5.7113773778e+02,1.4533588644e+02,2.6789248219e-01,-1.8604712933e-01,-2.5196674686e-01
40610.0000,-2.8246944210e+02,-5.7298667594e+02,1.4281347597e+02,2.6899490301e-01,-1.8373930651e-01,-2.5251363296e-01
40620.0000,-2.7977402684e+02,-5.7481250015e+02,1.4028564807e+02,2.7008631077e-01,-1.8142435492e-01,-2.5305023066e-01
40630.0000,-2.7706775272e+02,-5.7661513961e+02,1.3775250570e+02,2.7116666926e-01,-1.7910237501e-01,-2.5357652585e-01
40640.0000,-2.7435073040e+02,-5.7839452455e+02,1.3521415194e+02,2.7223594280e-01,-1.7677346732e-01,-2.5409250489e-01
40650.0000,-2.7162307093e+02,-5.8015058620e+02,1.3267069003e+02,2.7329409629e-01,-1.7443773250e-01,-2.5459815461e-01
40660.0000,-2.6888488566e+02,-5.8188325678e+02,1.3012222332e+02,2.7434109514e-01,-1.7209527126e-01,-2.5509346230e-01
40670.0000,-2.6613628632e+02,-5.8359246954e+02,1.2756885530e+02,2.7537690533e-01,-1.6974618442e-01,-2.5557841573e-01
40680.0000,-2.6337738496e+02,-5.8527815872e+02,1.2501068956e+02,2.7640149340e-01,-1.6739057286e-01,-2.5605300314e-01
40690.0000,-2.6060829397e+02,-5.8694025958e+02,1.2244782983e+02,2.7741482641e-01,-1.6502853753e-01,-2.5651721324e-01
40700.0000,-2.5782912606e+02,-5.8857870839e+02,1.1988037993e+02,2.7841687198e-01,-1.6266017947e-01,-2.5697103519e-01
40710.0000,-2.5503999426e+02,-5.9019344243e+02,1.1730844379e+02,2.7940759827e-01,-1.6028559975e-01,-2.5741445862e-01
40720.0000,-2.5224101193e+02,-5.9178439998e+02,1.1473212545e+02,2.8038697399e-01,-1.5790489950e-01,-2.5784747362e-01
40730.0000,-2.4943229272e+02,-5.9335152035e+02,1.1215152904e+02,2.8135496840e-01,-1.5551817991e-01,-2.5827007075e-01
40740.0000,-2.4661395060e+02,-5.9489474384e+02,1.0956675879e+02,2.8231155127e-01,-1.5312554222e-01,-2.5868224101e-01
40750.0000,-2.4378609983e+02,-5.9641401179e+02,1.0697791901e+02,2.8325669296e-01,-1.5072708769e-01,-2.5908397588e-01
40760.0000,-2.4094885497e+02,-5.9790926654e+02,1.0438511409e+02,2.8419036433e-01,-1.4832291762e-01,-2.5947526727e-01
40770.0000,-2.3810233087e+02,-5.9938045143e+02,1.0178844850e+02,2.8511253680e-01,-1.4591313334e-01,-2.5985610757e-01
40780.0000,-2.3524664266e+02,-6.0082751083e+02,9.9188026795e+01,2.8602318232e-01,-1.4349783620e-01,-2.6022648960e-01
40790.0000,-2.3238190574e+02,-6.0225039012e+02,9.6583953590e+01,2.8692227338e-01,-1.4107712759e-01,-2.6058640664e-01
40800.0000,-2.2950823579e+02,-6.0364903569e+02,9.3976333565e+01,2.8780978302e-01,-1.3865110887e-01,-2.6093585241e-01
40810.0000,-2.2662574877e+02,-6.0502339494e+02,9.1365271464e+01,2.8868568479e-01,-1.3621988144e-01,-2.6127482110e-01
40820.0000,-2.2373456088e+02,-6.0637341631e+02,8.8750872083e+01,2.8954995279e-01,-1.3378354670e-01,-2.6160330732e-01
40830.0000,-2.2083478858e+02,-6.0769904921e+02,8.6133240273e+01,2.9040256166e-01,-1.3134220604e-01,-2.6192130614e-01
40840.0000,-2.1792654859e+02,-6.0900024410e+02,8.3512480931e+01,2.9124348655e-01,-1.2889596085e-01,-2.6222881305e-01
40850.0000,-2.1500995788e+02,-6.1027695244e+02,8.0888698997e+01,2.9207270315e-01,-1.2644491250e-01,-2.6252582401e-01
40860.0000,-2.1208513364e+02,-6.1152912670e+02,7.8261999448e+01,2.9289018769e-01,-1.2398916234e-01,-2.6281233539e-01
40870.0000,-2.0915219331e+02,-6.1275672037e+02,7.5632487297e+01,2.9369591692e-01,-1.2152881171e-01,-2.6308834401e-01
40880.0000,-2.0621125456e+02,-6.1395968796e+02,7.3000267585e+01,2.9448986811e-01,-1.1906396193e-01,-2.6335384713e-01
40890.0000,-2.0326243529e+02,-6.1513798496e+02,7.0365445380e+01,2.9527201907e-01,-1.1659471426e-01,-2.6360884243e-01
40900.0000,-2.0030585359e+02,-6.1629156792e+02,6.7728125769e+01,2.9604234811e-01,-1.1412116995e-01,-2.6385332802e-01
40910.0000,-1.9734162780e+02,-6.1742039436e+02,6.5088413858e+01,2.9680083409e-01,-1.1164343021e-01,-2.6408730244e-01
40920.0000,-1.9436987645e+02,-6.1852442285e+02,6.2446414763e+01,2.9754745638e-01,-1.0916159619e-01,-2.6431076467e-01
40930.0000,-1.9139071828e+02,-6.1960361295e+02,5.9802233610e+01,2.9828219485e-01,-1.0667576899e-01,-2.6452371410e-01
40940.0000,-1.8840427223e+02,-6.2065792523e+02,5.7155975528e+01,2.9900502991e-01,-1.0418604968e-01,-2.6472615054e-01
40950.0000,-1.8541065743e+02,-6.2168732129e+02,5.4507745644e+01,2.9971594249e-01,-1.0169253924e-01,-2.6491807424e-01
40960.0000,-1.8240999318e+02,-6.2269176371e+02,5.1857649084e+01,3.0041491402e-01,-9.9195338618e-02,-2.6509948584e-01
40970.0000,-1.7940239901e+02,-6.2367121609e+02,4.9205790964e+01,3.0110192644e-01,-9.6694548665e-02,-2.6527038642e-01
40980.0000,-1.7638799458e+02,-6.2462564305e+02,4.6552276388e+01,3.0177696222e-01,-9.4190270181e-02,-2.6543077746e-01
40990.0000,-1.7336689974e+02,-6.2555501020e+02,4.3897210441e+01,3.0244000432e-01,-9.1682603881e-02,-2.6558066087e-01
41000.0000,-1.7033923453e+02,-6.2645928417e+02,4.1240698188e+01,3.0309103622e-01,-8.9171650406e-02,-2.6572003894e-01
41010.0000,-1.6730511911e+02,-6.2733843259e+02,3.8582844671e+01,3.0373004191e-01,-8.6657510307e-02,-2.6584891440e-01
41020.0000,-1.6426467383e+02,-6.2819242409e+02,3.5923754898e+01,3.0435700587e-01,-8.4140284049e-02,-2.6596729038e-01
41030.0000,-1.6121801918e+02,-6.2902122832e+02,3.3263533850e+01,3.0497191309e-01,-8.1620072007e-02,-2.6607517039e-01
41040.0000,-1.5816527580e+02,-6.2982481591e+02,3.0602286464e+01,3.0557474906e-01,-7.9096974454e-02,-2.6617255836e-01
41050.0000,-1.5510656448e+02,-6.3060315852e+02,2.7940117642e+01,3.0616549978e-01,-7.6571091567e-02,-2.6625945863e-01
41060.0000,-1.5204200614e+02,-6.3135622879e+02,2.5277132236e+01,3.0674415172e-01,-7.4042523417e-02,-2.6633587592e-01
41070.0000,-1.4897172182e+02,-6.3208400036e+02,2.2613435051e+01,3.0731069188e-01,-7.1511369966e-02,-2.6640181535e-01
41080.0000,-1.4589583271e+02,-6.3278644790e+02,1.9949130838e+01,3.0786510773e-01,-6.8977731064e-02,-2.6645728244e-01
41090.0000,-1.4281446012e+02,-6.3346354703e+02,1.7284324292e+01,3.0840738723e-01,-6.6441706444e-02,-2.6650228309e-01
41100.0000,-1.3972772546e+02,-6.3411527440e+02,1.4619120045e+01,3.0893751884e-01,-6.3903395722e-02,-2.6653682360e-01
41110.0000,-1.3663575027e+02,-6.3474160765e+02,1.1953622666e+01,3.0945549152e-01,-6.1362898387e-02,-2.6656091064e-01
41120.0000,-1.3353865620e+02,-6.3534252540e+02,9.2879366540e+00,3.0996129468e-01,-5.8820313801e-02,-2.6657455129e-01
41130.0000,-1.3043656498e+02,-6.3591800729e+02,6.6221664366e+00,3.1045491825e-01,-5.6275741198e-02,-2.6657775299e-01
41140.0000,-1.2732959846e+02,-6.3646803393e+02,3.9564163640e+00,3.1093635263e-01,-5.3729279673e-02,-2.6657052356e-01
41150.0000,-1.2421787859e+02,-6.3699258693e+02,1.2907907067e+00,3.1140558868e-01,-5.1181028186e-02,-2.6655287123e-01
41160.0000,-1.2110152738e+02,-6.3749164887e+02,-1.3746063486e+00,3.1186261777e-01,-4.8631085555e-02,-2.6652480456e-01
41170.0000,-1.1798066695e+02,-6.3796520335e+02,-4.0396707032e+00,3.1230743173e-01,-4.6079550450e-02,-2.6648633251e-01
41180.0000,-1.1485541948e+02,-6.3841323492e+02,-6.7042983494e+00,3.1274002286e-01,-4.3526521396e-02,-2.6643746442e-01
41190.0000,-1.1172590725e+02,-6.3883572914e+02,-9.3683853747e+00,3.1316038393e-01,-4.0972096765e-02,-2.6637820997e-01
41200.0000,-1.0859225259e+02,-6.3923267255e+02,-1.2031827966e+01,3.1356850819e-01,-3.8416374771e-02,-2.6630857922e-01
41210.0000,-1.0545457790e+02,-6.3960405266e+02,-1.4694522410e+01,3.1396438937e-01,-3.5859453474e-02,-2.6622858261e-01
41220.0000,-1.0231300563e+02,-6.3994985796e+02,-1.7356365104e+01,3.1434802162e-01,-3.3301430769e-02,-2.6613823092e-01
41230.0000,-9.9167658315e+01,-6.4027007794e+02,-2.0017252551e+01,3.1471939961e-01,-3.0742404386e-02,-2.6603753529e-01
41240.0000,-9.6018658507e+01,-6.4056470304e+02,-2.2677081370e+01,3.1507851843e-01,-2.8182471890e-02,-2.6592650725e-01
41250.0000,-9.2866128825e+01,-6.4083372468e+02,-2.5335748294e+01,3.1542537364e-01,-2.5621730670e-02,-2.6580515864e-01
41260.0000,-8.9710191927e+01,-6.4107713527e+02,-2.7993150178e+01,3.1575996126e-01,-2.3060277944e-02,-2.6567350168e-01
41270.0000,-8.6550970506e+01,-6.4129492817e+02,-3.0649184003e+01,3.1608227777e-01,-2.0498210753e-02,-2.6553154893e-01
41280.0000,-8.3388587288e+01,-6.4148709774e+02,-3.3303746875e+01,3.1639232009e-01,-1.7935625956e-02,-2.6537931331e-01
41290.0000,-8.0223165029e+01,-6.4165363927e+02,-3.5956736032e+01,3.1669008560e-01,-1.5372620230e-02,-2.6521680808e-01
41300.0000,-7.7054826507e+01,-6.4179454904e+02,-3.8608048847e+01,3.1697557213e-01,-1.2809290065e-02,-2.6504404685e-01
41310.0000,-7.3883694522e+01,-6.4190982430e+02,-4.1257582828e+01,3.1724877794e-01,-1.0245731764e-02,-2.6486104355e-01
41320.0000,-7.0709891889e+01,-6.4199946324e+02,-4.3905235625e+01,3.1750970175e-01,-7.6820414350e-03,-2.6466781246e-01
41330.0000,-6.7533541430e+01,-6.4206346501e+02,-4.6550905033e+01,3.1775834271e-01,-5.1183149949e-03,-2.6446436823e-01
41340.0000,-6.4354765979e+01,-6.4210182973e+02,-4.9194488995e+01,3.1799470043e-01,-2.5546481619e-03,-2.6425072579e-01
41350.0000,-6.1173688366e+01,-6.4211455849e+02,-5.1835885605e+01,3.1821877492e-01,8.8635450268e-06,-2.6402690043e-01
41360.0000,-5.7990431423e+01,-6.4210165330e+02,-5.4474993113e+01,3.1843056667e-01,2.5721248093e-03,-2.6379290779e-01
41370.0000,-5.4805117972e+01,-6.4206311714e+02,-5.7111709923e+01,3.1863007656e-01,5.1350405193e-03,-2.6354876379e-01
41380.0000,-5.1617870827e+01,-6.4199895396e+02,-5.9745934605e+01,3.1881730592e-01,7.6975157705e-03,-2.6329448472e-01
41390.0000,-4.8428812783e+01,-6.4190916861e+02,-6.2377565889e+01,3.1899225652e-01,1.0259455869e-02,-2.6303008717e-01
41400.0000,-4.5238066619e+01,-6.4179376693e+02,-6.5006502675e+01,3.1915493054e-01,1.2820766331e-02,-2.6275558806e-01
41410.0000,-4.2045755087e+01,-6.4165275569e+02,-6.7632644034e+01,3.1930533058e-01,1.5381352891e-02,-2.6247100462e-01
41420.0000,-3.8852000911e+01,-6.4148614260e+02,-7.0255889210e+01,3.1944345966e-01,1.7941121496e-02,-2.6217635441e-01
41430.0000,-3.5656926786e+01,-6.4129393630e+02,-7.2876137624e+01,3.1956932124e-01,2.0499978317e-02,-2.6187165528e-01
41440.0000,-3.2460655367e+01,-6.4107614638e+02,-7.5493288878e+01,3.1968291917e-01,2.3057829742e-02,-2.6155692543e-01
41450.0000,-2.9263309268e+01,-6.4083278336e+02,-7.8107242757e+01,3.1978425774e-01,2.5614582386e-02,-2.6123218333e-01
41460.0000,-2.6065011062e+01,-6.4056385870e+02,-8.0717899232e+01,3.1987334162e-01,2.8170143088e-02,-2.6089744778e-01
41470.0000,-2.2865883268e+01,-6.4026938478e+02,-8.3325158464e+01,3.1995017592e-01,3.0724418917e-02,-2.6055273789e-01
41480.0000,-1.9666048356e+01,-6.3994937491e+02,-8.5928920807e+01,3.2001476613e-01,3.3277317169e-02,-2.6019807305e-01
41490.0000,-1.6465628738e+01,-6.3960384334e+02,-8.8529086810e+01,3.2006711818e-01,3.5828745375e-02,-2.5983347298e-01
41500.0000,-1.3264746764e+01,-6.3923280522e+02,-9.1125557219e+01,3.2010723837e-01,3.8378611299e-02,-2.5945895767e-01
41510.0000,-1.0063524719e+01,-6.3883627664e+02,-9.3718232984e+01,3.2013513341e-01,4.0926822940e-02,-2.5907454742e-01
41520.0000,-6.8620848191e+00,-6.3841427460e+02,-9.6307015258e+01,3.2015081041e-01,4.3473288537e-02,-2.5868026282e-01
41530.0000,-3.6605492085e+00,-6.3796681701e+02,-9.8891805401e+01,3.2015427688e-01,4.6017916568e-02,-2.5827612476e-01
41540.0000,-4.5903995324e-01,-6.3749392271e+02,-1.0147250498e+02,3.2014554072e-01,4.8560615752e-02,-2.5786215442e-01
41550.0000,2.7423209615e+00,-6.3699561145e+02,-1.0404901579e+02,3.2012461022e-01,5.1101295051e-02,-2.5743837326e-01
41560.0000,5.9434116350e+00,-6.3647190386e+02,-1.0662123982e+02,3.2009149405e-01,5.3639863674e-02,-2.5700480301e-01
41570.0000,9.1441102556e+00,-6.3592282152e+02,-1.0918907930e+02,3.2004620129e-01,5.6176231077e-02,-2.5656146572e-01
41580.0000,1.2344295104e+01,-6.3534838688e+02,-1.1175243666e+02,3.1998874137e-01,5.8710306962e-02,-2.5610838370e-01
41590.0000,1.5543844558e+01,-6.3474862332e+02,-1.1431121456e+02,3.1991912414e-01,6.1242001283e-02,-2.5564557953e-01
41600.0000,1.8742637094e+01,-6.3412355509e+02,-1.1686531591e+02,3.1983735980e-01,6.3771224245e-02,-2.5517307607e-01
41610.0000,2.1940551295e+01,-6.3347320735e+02,-1.1941464383e+02,3.1974345893e-01,6.6297886308e-02,-2.5469089648e-01
41620.0000,2.5137465850e+01,-6.3279760617e+02,-1.2195910166e+02,3.1963743251e-01,6.8821898184e-02,-2.5419906416e-01
41630.0000,2.8333259560e+01,-6.3209677850e+02,-1.2449859301e+02,3.1951929186e-01,7.1343170843e-02,-2.5369760279e-01
41640.0000,3.1527811343e+01,-6.3137075217e+02,-1.2703302170e+02,3.1938904870e-01,7.3861615513e-02,-2.5318653633e-01
41650.0000,3.4721000232e+01,-6.3061955591e+02,-1.2956229180e+02,3.1924671509e-01,7.6377143680e-02,-2.5266588898e-01
41660.0000,3.7912705384e+01,-6.2984321931e+02,-1.3208630762e+02,3.1909230347e-01,7.8889667091e-02,-2.5213568524e-01
41670.0000,4.1102806083e+01,-6.2904177288e+02,-1.3460497373e+02,3.1892582665e-01,8.1399097755e-02,-2.5159594984e-01
41680.0000,4.4291181743e+01,-6.2821524796e+02,-1.3711819493e+02,3.1874729779e-01,8.3905347945e-02,-2.5104670778e-01
41690.0000,4.7477711911e+01,-6.2736367681e+02,-1.3962587628e+02,3.1855673041e-01,8.6408330195e-02,-2.5048798433e-01
41700.0000,5.0662276270e+01,-6.2648709254e+02,-1.4212792309e+02,3.1835413840e-01,8.8907957309e-02,-2.4991980499e-01
41710.0000,5.3844754644e+01,-6.2558552914e+02,-1.4462424094e+02,3.1813953599e-01,9.1404142354e-02,-2.4934219553e-01
41720.0000,5.7025027003e+01,-6.2465902145e+02,-1.4711473566e+02,3.1791293776e-01,9.3896798667e-02,-2.4875518198e-01
41730.0000,6.0202973462e+01,-6.2370760521e+02,-1.4959931332e+02,3.1767435865e-01,9.6385839852e-02,-2.4815879060e-01
41740.0000,6.3378474290e+01,-6.2273131699e+02,-1.5207788030e+02,3.1742381394e-01,9.8871179784e-02,-2.4755304790e-01
41750.0000,6.6551409906e+01,-6.2173019424e+02,-1.5455034320e+02,3.1716131927e-01,1.0135273261e-01,-2.4693798065e-01
41760.0000,6.9721660893e+01,-6.2070427524e+02,-1.5701660892e+02,3.1688689061e-01,1.0383041275e-01,-2.4631361585e-01
41770.0000,7.2889107991e+01,-6.1965359917e+02,-1.5947658461e+02,3.1660054428e-01,1.0630413489e-01,-2.4567998075e-01
41780.0000,7.6053632107e+01,-6.1857820602e+02,-1.6193017772e+02,3.1630229692e-01,1.0877381400e-01,-2.4503710282e-01
41790.0000,7.9215114315e+01,-6.1747813664e+02,-1.6437729595e+02,3.1599216553e-01,1.1123936532e-01,-2.4438500980e-01
41800.0000,8.2373435861e+01,-6.1635343275e+02,-1.6681784729e+02,3.1567016744e-01,1.1370070435e-01,-2.4372372964e-01
41810.0000,8.5528478167e+01,-6.1520413688e+02,-1.6925174001e+02,3.1533632030e-01,1.1615774691e-01,-2.4305329052e-01
41820.0000,8.8680122831e+01,-6.1403029241e+02,-1.7167888267e+02,3.1499064210e-01,1.1861040905e-01,-2.4237372088e-01
41830.0000,9.1828251635e+01,-6.1283194358e+02,-1.7409918409e+02,3.1463315116e-01,1.2105860712e-01,-2.4168504937e-01
